,unitId,symbol,holdQty
1122,203800310001,000932,2500
1123,203800310001,000930,200
1124,203800310001,000928,10500
1125,203800310001,000927,4700
1126,203800310001,000926,5000
1127,203800310001,000923,600
1128,203800310001,000920,700
1129,203800310001,000917,2100
1130,203800310001,000915,100
1131,203800310001,000911,8300
1132,203800310001,000899,400
1133,203800310001,000892,1800
1134,203800310001,000889,4100
1135,203800310001,000887,600
1136,203800310001,000886,2300
1137,203800310001,000882,3200
1138,203800310001,000878,2200
1139,203800310001,000875,300
1140,203800310001,000838,29400
1141,203800310001,000837,200
1142,203800310001,000833,100
1143,203800310001,000831,100
1144,203800310001,000826,8100
1145,203800310001,000823,900
1146,203800310001,000813,4100
1147,203800310001,000811,1300
1148,203800310001,000807,500
1149,203800310001,000803,1600
1150,203800310001,000801,200
1151,203800310001,000799,300
1152,203800310001,000788,300
1153,203800310001,000778,3300
1154,203800310001,000766,1300
1155,203800310001,000758,4200
1156,203800310001,000757,400
1157,203800310001,000751,8700
1158,203800310001,000729,500
1159,203800310001,000726,100
1160,203800310001,000725,3300
1161,203800310001,000720,100
1162,203800310001,000718,4600
1163,203800310001,000717,2300
1164,203800310001,000709,2000
1165,203800310001,000700,3900
1166,203800310001,000690,2300
1167,203800310001,000682,400
1168,203800310001,000681,2100
1169,203800310001,000680,7500
1170,203800310001,000677,2100
1171,203800310001,000676,900
1172,203800310001,000665,400
1173,203800310001,000659,700
1174,203800310001,000655,600
1175,203800310001,000650,2100
1176,203800310001,000639,2100
1177,203800310001,000633,3300
1178,203800310001,000630,4600
1179,203800310001,000612,2600
1180,203800310001,000603,2600
1181,203800310001,000601,300
1182,203800310001,000600,100
1183,203800310001,000599,800
1184,203800310001,000598,1800
1185,203800310001,000568,100
1186,203800310001,000567,4500
1187,203800310001,000566,1200
1188,203800310001,000558,1100
1189,203800310001,000552,4900
1190,203800310001,000550,100
1191,203800310001,000548,13400
1192,203800310001,000534,700
1193,203800310001,000531,6600
1194,203800310001,000525,200
1195,203800310001,000523,600
1196,203800310001,000521,400
1197,203800310001,000514,1600
1198,203800310001,000426,1200
1199,203800310001,000417,1200
1200,203800310001,000415,300
1201,203800310001,000404,900
1202,203800310001,000402,2100
1203,203800310001,000401,1400
1204,203800310001,000159,200
1205,203800310001,000090,3600
1206,203800310001,000089,100
1207,203800310001,000070,1100
1208,203800310001,000063,100
1209,203800310001,000061,3600
1210,203800310001,000060,3100
1211,203800310001,000059,500
1212,203800310001,000058,4800
1213,203800310001,000056,6800
1214,203800310001,000050,400
1215,203800310001,000048,700
1216,203800310001,000045,2400
1217,203800310001,000042,900
1218,203800310001,000036,1600
1219,203800310001,000035,900
1220,203800310001,000031,700
1221,203800310001,000017,200
1222,203800310001,000011,100
1223,203800310001,000010,100
1224,203800310001,000009,800
1225,203800310001,000008,1591
1226,203800310001,000006,1800
1227,203800300003,688981,370
1228,203800300003,688390,300
1229,203800300003,688303,9
1230,203800300003,688180,700
1231,203800300003,688063,675
1232,203800300003,688041,369
1233,203800300003,688036,200
1234,203800300003,688012,200
1235,203800300003,688009,700
1236,203800300003,688008,300
1237,203800300003,688005,500
1238,203800300003,603993,1900
1239,203800300003,603992,300
1240,203800300003,603950,400
1241,203800300003,603920,1100
1242,203800300003,603893,200
1243,203800300003,603859,100
1244,203800300003,603806,3300
1245,203800300003,603799,1300
1246,203800300003,603786,100
1247,203800300003,603737,200
1248,203800300003,603588,1700
1249,203800300003,603501,300
1250,203800300003,603486,500
1251,203800300003,603456,900
1252,203800300003,603444,100
1253,203800300003,603319,400
1254,203800300003,603301,400
1255,203800300003,603300,100
1256,203800300003,603296,400
1257,203800300003,603288,200
1258,203800300003,603236,400
1259,203800300003,603212,900
1260,203800300003,603185,700
1261,203800300003,603162,400
1262,203800300003,603119,800
1263,203800300003,603071,200
1264,203800300003,601995,400
1265,203800300003,601988,20400
1266,203800300003,601985,2400
1267,203800300003,601975,22200
1268,203800300003,601963,1300
1269,203800300003,601939,5200
1270,203800300003,601929,3700
1271,203800300003,601899,4400
1272,203800300003,601880,700
1273,203800300003,601857,10100
1274,203800300003,601828,2200
1275,203800300003,601818,25700
1276,203800300003,601766,7200
1277,203800300003,601728,10600
1278,203800300003,601727,5700
1279,203800300003,601668,7400
1280,203800300003,601658,3800
1281,203800300003,601628,500
1282,203800300003,601619,12000
1283,203800300003,601618,4000
1284,203800300003,601606,500
1285,203800300003,601600,5300
1286,203800300003,601567,900
1287,203800300003,601398,16400
1288,203800300003,601390,100
1289,203800300003,601339,200
1290,203800300003,601336,100
1291,203800300003,601328,4700
1292,203800300003,601319,2700
1293,203800300003,601225,1400
1294,203800300003,601168,1500
1295,203800300003,601138,200
1296,203800300003,601136,1200
1297,203800300003,601127,400
1298,203800300003,601126,700
1299,203800300003,601111,3300
1300,203800300003,601069,100
1301,203800300003,600989,3800
1302,203800300003,600988,100
1303,203800300003,600970,200
1304,203800300003,600968,900
1305,203800300003,600958,3100
1306,203800300003,600941,700
1307,203800300003,600938,2000
1308,203800300003,600926,3600
1309,203800300003,600919,2400
1310,203800300003,600905,7000
1311,203800300003,600866,5700
1312,203800300003,600864,1300
1313,203800300003,600795,5800
1314,203800300003,600782,200
1315,203800300003,600760,800
1316,203800300003,600741,1100
1317,203800300003,600733,8100
1318,203800300003,600732,4500
1319,203800300003,600703,2300
1320,203800300003,600688,7000
1321,203800300003,600667,1700
1322,203800300003,600660,600
1323,203800300003,600642,4200
1324,203800300003,600635,3500
1325,203800300003,600547,800
1326,203800300003,600522,2600
1327,203800300003,600519,100
1328,203800300003,600500,500
1329,203800300003,600497,5100
1330,203800300003,600489,2400
1331,203800300003,600475,100
1332,203800300003,600459,200
1333,203800300003,600446,2700
1334,203800300003,600438,600
1335,203800300003,600428,1000
1336,203800300003,600418,1800
1337,203800300003,600415,1200
1338,203800300003,600410,1500
1339,203800300003,600406,3400
1340,203800300003,600309,1100
1341,203800300003,600266,7200
1342,203800300003,600256,14500
1343,203800300003,600246,2400
1344,203800300003,600236,1300
1345,203800300003,600219,2500
1346,203800300003,600207,100
1347,203800300003,600183,700
1348,203800300003,600176,900
1349,203800300003,600167,2500
1350,203800300003,600166,2500
1351,203800300003,600160,300
1352,203800300003,600150,1700
1353,203800300003,600143,1500
1354,203800300003,600113,200
1355,203800300003,600104,4300
1356,203800300003,600095,5900
1357,203800300003,600030,3300
1358,203800300003,600029,5300
1359,203800300003,600028,1700
1360,203800300003,600025,5100
1361,203800300003,600019,3900
1362,203800300003,600015,2700
1363,203800300003,600011,7000
1364,203800300003,600010,11400
1365,203800300003,301377,600
1366,203800300003,301345,100
1367,203800300003,301308,200
1368,203800300003,301307,600
1369,203800300003,301200,500
1370,203800300003,301165,200
1371,203800300003,301069,100
1372,203800300003,301015,600
1373,203800300003,300990,100
1374,203800300003,300972,100
1375,203800300003,300969,200
1376,203800300003,300953,300
1377,203800300003,300911,100
1378,203800300003,300850,200
1379,203800300003,300842,100
1380,203800300003,300841,200
1381,203800300003,300827,1400
1382,203800300003,300806,600
1383,203800300003,300790,1300
1384,203800300003,300763,200
1385,203800300003,300750,600
1386,203800300003,300748,300
1387,203800300003,300747,2800
1388,203800300003,300718,200
1389,203800300003,300709,900
1390,203800300003,300666,500
1391,203800300003,300655,1900
1392,203800300003,300620,100
1393,203800300003,300593,500
1394,203800300003,300570,100
1395,203800300003,300502,100
1396,203800300003,300469,100
1397,203800300003,300457,1000
1398,203800300003,300436,100
1399,203800300003,300409,2600
1400,203800300003,300389,300
1401,203800300003,300364,300
1402,203800300003,300328,1100
1403,203800300003,300316,1300
1404,203800300003,300308,100
1405,203800300003,300304,2100
1406,203800300003,300274,400
1407,203800300003,300260,600
1408,203800300003,300236,100
1409,203800300003,300229,700
1410,203800300003,300199,1700
1411,203800300003,300127,400
1412,203800300003,300124,1300
1413,203800300003,300115,1100
1414,203800300003,300110,600
1415,203800300003,300100,200
1416,203800300003,300059,900
1417,203800300003,300014,1100
1418,203800300003,300009,200
1419,203800300003,300003,400
1420,203800300003,003816,19200
1421,203800300003,003019,800
1422,203800300003,002948,1500
1423,203800300003,002938,600
1424,203800300003,002916,300
1425,203800300003,002896,300
1426,203800300003,002812,700
1427,203800300003,002733,2000
1428,203800300003,002695,300
1429,203800300003,002690,1900
1430,203800300003,002670,1200
1431,203800300003,002625,300
1432,203800300003,002624,4000
1433,203800300003,002594,100
1434,203800300003,002573,200
1435,203800300003,002558,400
1436,203800300003,002555,1300
1437,203800300003,002545,200
1438,203800300003,002497,100
1439,203800300003,002487,900
1440,203800300003,002475,1900
1441,203800300003,002468,800
1442,203800300003,002463,600
1443,203800300003,002460,500
1444,203800300003,002415,2300
1445,203800300003,002407,700
1446,203800300003,002396,2300
1447,203800300003,002384,1800
1448,203800300003,002378,300
1449,203800300003,002373,1200
1450,203800300003,002367,300
1451,203800300003,002353,800
1452,203800300003,002335,700
1453,203800300003,002334,1400
1454,203800300003,002299,200
1455,203800300003,002283,1500
1456,203800300003,002265,500
1457,203800300003,002263,500
1458,203800300003,002258,600
1459,203800300003,002241,600
1460,203800300003,002206,7600
1461,203800300003,002131,5800
1462,203800300003,002128,100
1463,203800300003,002080,1600
1464,203800300003,002048,1800
1465,203800300003,002028,100
1466,203800300003,002027,7300
1467,203800300003,002015,3600
1468,203800300003,002008,100
1469,203800300003,001309,100
1470,203800300003,000990,300
1471,203800300003,000975,200
1472,203800300003,000960,2200
1473,203800300003,000959,10100
1474,203800300003,000932,9700
1475,203800300003,000858,400
1476,203800300003,000811,400
1477,203800300003,000807,3600
1478,203800300003,000778,11600
1479,203800300003,000776,1500
1480,203800300003,000729,1100
1481,203800300003,000726,100
1482,203800300003,000725,24500
1483,203800300003,000709,1000
1484,203800300003,000708,200
1485,203800300003,000690,700
1486,203800300003,000651,900
1487,203800300003,000598,2700
1488,203800300003,000568,400
1489,203800300003,000521,100
1490,203800300003,000426,2500
1491,203800300003,000425,2900
1492,203800300003,000404,200
1493,203800300003,000402,500
1494,203800300003,000401,100
1495,203800300003,000166,5500
1496,203800300003,000100,1900
1497,203800300003,000063,500
1498,203800300003,000045,100
1499,203800300003,000021,700
1500,203800300003,000006,2200
1501,203800300003,000001,2100
1502,203800300001,688981,781
1503,203800300001,688772,245
1504,203800300001,688599,333
1505,203800300001,688509,27893
1506,203800300001,688472,1856
1507,203800300001,688428,626
1508,203800300001,688425,5018
1509,203800300001,688347,410
1510,203800300001,688303,1337
1511,203800300001,688271,91
1512,203800300001,688249,825
1513,203800300001,688223,5958
1514,203800300001,688189,1633
1515,203800300001,688111,85
1516,203800300001,688102,303
1517,203800300001,688041,282
1518,203800300001,688036,100
1519,203800300001,688012,82
1520,203800300001,688008,1097
1521,203800300001,603988,300
1522,203800300001,603986,100
1523,203800300001,603959,3100
1524,203800300001,603863,600
1525,203800300001,603848,500
1526,203800300001,603810,5800
1527,203800300001,603799,900
1528,203800300001,603659,1700
1529,203800300001,603626,600
1530,203800300001,603501,300
1531,203800300001,603359,2900
1532,203800300001,603300,800
1533,203800300001,603286,600
1534,203800300001,603259,1400
1535,203800300001,603256,200
1536,203800300001,603231,13200
1537,203800300001,603228,900
1538,203800300001,603115,400
1539,203800300001,603110,900
1540,203800300001,603077,8100
1541,203800300001,603067,800
1542,203800300001,603030,5800
1543,203800300001,603019,1000
1544,203800300001,603006,400
1545,203800300001,601998,16700
1546,203800300001,601988,12200
1547,203800300001,601985,1600
1548,203800300001,601939,10500
1549,203800300001,601929,4500
1550,203800300001,601916,15500
1551,203800300001,601908,400
1552,203800300001,601899,7200
1553,203800300001,601888,100
1554,203800300001,601881,200
1555,203800300001,601872,5200
1556,203800300001,601868,21300
1557,203800300001,601857,14300
1558,203800300001,601818,20700
1559,203800300001,601816,25700
1560,203800300001,601798,1300
1561,203800300001,601766,6900
1562,203800300001,601728,13300
1563,203800300001,601727,9200
1564,203800300001,601698,700
1565,203800300001,601689,1600
1566,203800300001,601669,3100
1567,203800300001,601668,1400
1568,203800300001,601658,16700
1569,203800300001,601633,600
1570,203800300001,601628,1800
1571,203800300001,601618,36300
1572,203800300001,601615,1200
1573,203800300001,601601,2500
1574,203800300001,601600,5800
1575,203800300001,601598,3400
1576,203800300001,601515,7900
1577,203800300001,601399,10700
1578,203800300001,601398,25600
1579,203800300001,601390,14000
1580,203800300001,601328,15000
1581,203800300001,601319,11800
1582,203800300001,601318,3900
1583,203800300001,601231,6000
1584,203800300001,601225,3900
1585,203800300001,601218,1400
1586,203800300001,601208,600
1587,203800300001,601169,11900
1588,203800300001,601168,1900
1589,203800300001,601166,8800
1590,203800300001,601126,200
1591,203800300001,601106,11100
1592,203800300001,601100,400
1593,203800300001,601088,2200
1594,203800300001,601061,5800
1595,203800300001,601020,600
1596,203800300001,601018,19700
1597,203800300001,601012,9400
1598,203800300001,601009,4900
1599,203800300001,600989,1900
1600,203800300001,600988,2200
1601,203800300001,600977,400
1602,203800300001,600938,2200
1603,203800300001,600933,3000
1604,203800300001,600926,2100
1605,203800300001,600919,14500
1606,203800300001,600900,4300
1607,203800300001,600895,300
1608,203800300001,600887,1200
1609,203800300001,600875,1100
1610,203800300001,600868,11300
1611,203800300001,600760,1900
1612,203800300001,600758,5600
1613,203800300001,600732,800
1614,203800300001,600699,1000
1615,203800300001,600693,300
1616,203800300001,600690,2200
1617,203800300001,600673,1200
1618,203800300001,600660,700
1619,203800300001,600637,1000
1620,203800300001,600629,900
1621,203800300001,600585,3600
1622,203800300001,600584,800
1623,203800300001,600577,300
1624,203800300001,600547,2900
1625,203800300001,600537,1000
1626,203800300001,600521,1000
1627,203800300001,600519,200
1628,203800300001,600515,4000
1629,203800300001,600496,5700
1630,203800300001,600490,2100
1631,203800300001,600489,6200
1632,203800300001,600487,1500
1633,203800300001,600470,2600
1634,203800300001,600438,2300
1635,203800300001,600418,1000
1636,203800300001,600415,4500
1637,203800300001,600400,6000
1638,203800300001,600362,2900
1639,203800300001,600346,800
1640,203800300001,600340,200
1641,203800300001,600315,800
1642,203800300001,600276,2600
1643,203800300001,600239,32300
1644,203800300001,600236,200
1645,203800300001,600233,1300
1646,203800300001,600221,18500
1647,203800300001,600208,4700
1648,203800300001,600183,1900
1649,203800300001,600176,400
1650,203800300001,600170,4000
1651,203800300001,600169,43800
1652,203800300001,600167,1000
1653,203800300001,600162,6700
1654,203800300001,600160,700
1655,203800300001,600150,3500
1656,203800300001,600111,2100
1657,203800300001,600104,4000
1658,203800300001,600103,10200
1659,203800300001,600067,3900
1660,203800300001,600066,1400
1661,203800300001,600050,3600
1662,203800300001,600036,3500
1663,203800300001,600031,7700
1664,203800300001,600030,2800
1665,203800300001,600028,3800
1666,203800300001,600025,15800
1667,203800300001,600019,2600
1668,203800300001,600018,19500
1669,203800300001,600016,8300
1670,203800300001,600011,3500
1671,203800300001,600010,43800
1672,203800300001,600000,12100
1673,203800300001,380763,17
1674,203800300001,301148,100
1675,203800300001,301055,100
1676,203800300001,300765,500
1677,203800300001,300760,100
1678,203800300001,300750,1300
1679,203800300001,300748,500
1680,203800300001,300684,300
1681,203800300001,300642,800
1682,203800300001,300541,600
1683,203800300001,300502,500
1684,203800300001,300498,2900
1685,203800300001,300486,300
1686,203800300001,300464,2400
1687,203800300001,300450,900
1688,203800300001,300435,500
1689,203800300001,300433,2100
1690,203800300001,300432,1400
1691,203800300001,300418,1900
1692,203800300001,300413,500
1693,203800300001,300408,2400
1694,203800300001,300395,1900
1695,203800300001,300394,800
1696,203800300001,300308,600
1697,203800300001,300302,4500
1698,203800300001,300289,11700
1699,203800300001,300274,300
1700,203800300001,300223,300
1701,203800300001,300207,600
1702,203800300001,300124,400
1703,203800300001,300115,400
1704,203800300001,300059,5800
1705,203800300001,003816,22000
1706,203800300001,002938,2100
1707,203800300001,002922,1100
1708,203800300001,002916,200
1709,203800300001,002910,400
1710,203800300001,002870,2600
1711,203800300001,002851,100
1712,203800300001,002831,1300
1713,203800300001,002812,400
1714,203800300001,002811,600
1715,203800300001,002796,600
1716,203800300001,002792,2100
1717,203800300001,002787,200
1718,203800300001,002772,7600
1719,203800300001,002755,300
1720,203800300001,002736,5400
1721,203800300001,002714,2700
1722,203800300001,002638,4200
1723,203800300001,002631,3200
1724,203800300001,002624,1200
1725,203800300001,002594,400
1726,203800300001,002582,3600
1727,203800300001,002562,700
1728,203800300001,002558,1100
1729,203800300001,002555,900
1730,203800300001,002536,100
1731,203800300001,002517,600
1732,203800300001,002493,3200
1733,203800300001,002484,300
1734,203800300001,002475,4000
1735,203800300001,002463,2000
1736,203800300001,002459,2300
1737,203800300001,002436,4000
1738,203800300001,002426,1900
1739,203800300001,002415,1000
1740,203800300001,002414,2200
1741,203800300001,002384,2300
1742,203800300001,002371,200
1743,203800300001,002364,1100
1744,203800300001,002345,1300
1745,203800300001,002298,2200
1746,203800300001,002295,1500
1747,203800300001,002294,100
1748,203800300001,002276,1300
1749,203800300001,002269,3200
1750,203800300001,002266,3000
1751,203800300001,002246,200
1752,203800300001,002241,3100
1753,203800300001,002230,1900
1754,203800300001,002205,2700
1755,203800300001,002202,3500
1756,203800300001,002195,6300
1757,203800300001,002156,1224
1758,203800300001,002155,300
1759,203800300001,002146,14800
1760,203800300001,002131,5300
1761,203800300001,002130,300
1762,203800300001,002129,5400
1763,203800300001,002126,200
1764,203800300001,002080,700
1765,203800300001,002067,800
1766,203800300001,002028,700
1767,203800300001,002027,7300
1768,203800300001,001330,3300
1769,203800300001,001289,3100
1770,203800300001,001228,4000
1771,203800300001,000988,100
1772,203800300001,000977,1300
1773,203800300001,000975,2200
1774,203800300001,000965,4300
1775,203800300001,000960,1500
1776,203800300001,000955,4300
1777,203800300001,000928,600
1778,203800300001,000911,5100
1779,203800300001,000889,1100
1780,203800300001,000878,500
1781,203800300001,000838,43100
1782,203800300001,000831,1200
1783,203800300001,000826,1400
1784,203800300001,000807,1700
1785,203800300001,000776,3900
1786,203800300001,000725,11400
1787,203800300001,000681,1200
1788,203800300001,000680,6300
1789,203800300001,000651,600
1790,203800300001,000630,17900
1791,203800300001,000603,800
1792,203800300001,000564,2000
1793,203800300001,000548,900
1794,203800300001,000426,1600
1795,203800300001,000425,12400
1796,203800300001,000408,900
1797,203800300001,000338,1500
1798,203800300001,000333,2100
1799,203800300001,000157,2100
1800,203800300001,000100,2900
1801,203800300001,000063,2800
1802,203800300001,000061,400
1803,203800300001,000058,1300
1804,203800300001,000056,2900
1805,203800300001,000009,400
1806,203800290002,688786,64
1807,203800290002,688778,88
1808,203800290002,688776,17
1809,203800290002,688772,423
1810,203800290002,688766,60
1811,203800290002,688758,191
1812,203800290002,688719,158
1813,203800290002,688717,151
1814,203800290002,688711,322
1815,203800290002,688707,172
1816,203800290002,688697,594
1817,203800290002,688676,191
1818,203800290002,688663,151
1819,203800290002,688660,786
1820,203800290002,688658,212
1821,203800290002,688636,25
1822,203800290002,688630,139
1823,203800290002,688629,1
1824,203800290002,688620,1033
1825,203800290002,688599,161
1826,203800290002,688596,197
1827,203800290002,688590,132
1828,203800290002,688556,1304
1829,203800290002,688552,61
1830,203800290002,688520,130
1831,203800290002,688510,123
1832,203800290002,688509,13398
1833,203800290002,688498,139
1834,203800290002,688484,101
1835,203800290002,688472,625
1836,203800290002,688428,736
1837,203800290002,688425,2549
1838,203800290002,688418,144
1839,203800290002,688410,477
1840,203800290002,688403,1560
1841,203800290002,688400,139
1842,203800290002,688382,116
1843,203800290002,688378,186
1844,203800290002,688373,1774
1845,203800290002,688365,167
1846,203800290002,688360,139
1847,203800290002,688351,512
1848,203800290002,688347,735
1849,203800290002,688343,185
1850,203800290002,688335,36
1851,203800290002,688333,153
1852,203800290002,688331,117
1853,203800290002,688321,167
1854,203800290002,688319,191
1855,203800290002,688312,167
1856,203800290002,688310,191
1857,203800290002,688309,137
1858,203800290002,688306,1300
1859,203800290002,688303,180
1860,203800290002,688300,189
1861,203800290002,688278,100
1862,203800290002,688277,150
1863,203800290002,688266,25
1864,203800290002,688249,238
1865,203800290002,688246,158
1866,203800290002,688235,134
1867,203800290002,688233,178
1868,203800290002,688223,3280
1869,203800290002,688221,812
1870,203800290002,688218,177
1871,203800290002,688205,182
1872,203800290002,688189,969
1873,203800290002,688183,139
1874,203800290002,688182,100
1875,203800290002,688176,155
1876,203800290002,688166,200
1877,203800290002,688165,161
1878,203800290002,688158,181
1879,203800290002,688148,630
1880,203800290002,688141,89
1881,203800290002,688123,28
1882,203800290002,688122,52
1883,203800290002,688110,535
1884,203800290002,688102,477
1885,203800290002,688101,6
1886,203800290002,688098,976
1887,203800290002,688091,161
1888,203800290002,688083,170
1889,203800290002,688081,43
1890,203800290002,688063,172
1891,203800290002,688062,991
1892,203800290002,688037,80
1893,203800290002,688026,137
1894,203800290002,688018,62
1895,203800290002,688012,148
1896,203800290002,688010,165
1897,203800290002,688005,191
1898,203800290002,605599,500
1899,203800290002,605598,100
1900,203800290002,605399,100
1901,203800290002,605376,200
1902,203800290002,605358,700
1903,203800290002,605333,100
1904,203800290002,605228,100
1905,203800290002,605208,200
1906,203800290002,605189,1400
1907,203800290002,605111,300
1908,203800290002,605099,100
1909,203800290002,603998,100
1910,203800290002,603988,200
1911,203800290002,603980,2100
1912,203800290002,603959,2500
1913,203800290002,603936,1000
1914,203800290002,603920,200
1915,203800290002,603906,500
1916,203800290002,603881,100
1917,203800290002,603876,500
1918,203800290002,603863,500
1919,203800290002,603848,200
1920,203800290002,603829,200
1921,203800290002,603823,400
1922,203800290002,603817,300
1923,203800290002,603810,3100
1924,203800290002,603809,200
1925,203800290002,603803,600
1926,203800290002,603798,200
1927,203800290002,603773,500
1928,203800290002,603767,200
1929,203800290002,603766,400
1930,203800290002,603726,100
1931,203800290002,603725,1400
1932,203800290002,603667,300
1933,203800290002,603660,300
1934,203800290002,603659,100
1935,203800290002,603633,1600
1936,203800290002,603626,700
1937,203800290002,603618,300
1938,203800290002,603617,100
1939,203800290002,603613,300
1940,203800290002,603612,400
1941,203800290002,603601,400
1942,203800290002,603595,400
1943,203800290002,603588,3900
1944,203800290002,603583,100
1945,203800290002,603520,2100
1946,203800290002,603507,200
1947,203800290002,603500,1700
1948,203800290002,603499,100
1949,203800290002,603496,100
1950,203800290002,603421,2100
1951,203800290002,603381,400
1952,203800290002,603380,100
1953,203800290002,603378,100
1954,203800290002,603359,1100
1955,203800290002,603353,500
1956,203800290002,603339,300
1957,203800290002,603335,800
1958,203800290002,603330,300
1959,203800290002,603329,900
1960,203800290002,603328,1300
1961,203800290002,603319,100
1962,203800290002,603316,100
1963,203800290002,603307,100
1964,203800290002,603305,1000
1965,203800290002,603300,4100
1966,203800290002,603286,600
1967,203800290002,603283,200
1968,203800290002,603278,400
1969,203800290002,603273,200
1970,203800290002,603269,1500
1971,203800290002,603266,400
1972,203800290002,603231,4400
1973,203800290002,603228,400
1974,203800290002,603222,300
1975,203800290002,603216,400
1976,203800290002,603171,100
1977,203800290002,603169,1500
1978,203800290002,603166,400
1979,203800290002,603127,100
1980,203800290002,603118,400
1981,203800290002,603115,1300
1982,203800290002,603112,100
1983,203800290002,603110,600
1984,203800290002,603088,500
1985,203800290002,603083,300
1986,203800290002,603077,14000
1987,203800290002,603067,1300
1988,203800290002,603063,300
1989,203800290002,603045,200
1990,203800290002,603038,200
1991,203800290002,603037,1800
1992,203800290002,603032,500
1993,203800290002,603030,3300
1994,203800290002,603026,100
1995,203800290002,603009,200
1996,203800290002,603006,900
1997,203800290002,601975,8700
1998,203800290002,601968,4100
1999,203800290002,601929,3300
2000,203800290002,601908,3400
2001,203800290002,601872,500
2002,203800290002,601798,700
2003,203800290002,601789,2000
2004,203800290002,601778,2000
2005,203800290002,601777,100
2006,203800290002,601727,100
2007,203800290002,601689,100
2008,203800290002,601619,7100
2009,203800290002,601618,14100
2010,203800290002,601616,6200
2011,203800290002,601600,100
2012,203800290002,601598,1300
2013,203800290002,601515,6400
2014,203800290002,601399,2800
2015,203800290002,601279,100
2016,203800290002,601231,1900
2017,203800290002,601226,500
2018,203800290002,601218,2000
2019,203800290002,601208,1900
2020,203800290002,601168,700
2021,203800290002,601137,300
2022,203800290002,601126,700
2023,203800290002,601121,2300
2024,203800290002,601061,600
2025,203800290002,601020,1100
2026,203800290002,601012,700
2027,203800290002,601003,400
2028,203800290002,600996,700
2029,203800290002,600988,300
2030,203800290002,600962,100
2031,203800290002,600961,1800
2032,203800290002,600933,1800
2033,203800290002,600888,1200
2034,203800290002,600868,8800
2035,203800290002,600848,1000
2036,203800290002,600828,200
2037,203800290002,600819,1200
2038,203800290002,600797,1100
2039,203800290002,600770,900
2040,203800290002,600759,1500
2041,203800290002,600758,11200
2042,203800290002,600732,400
2043,203800290002,600728,2800
2044,203800290002,600725,1200
2045,203800290002,600721,1600
2046,203800290002,600712,1800
2047,203800290002,600693,1900
2048,203800290002,600691,1800
2049,203800290002,600676,1300
2050,203800290002,600667,2200
2051,203800290002,600658,300
2052,203800290002,600641,1100
2053,203800290002,600638,5700
2054,203800290002,600622,1300
2055,203800290002,600620,200
2056,203800290002,600601,1900
2057,203800290002,600577,2700
2058,203800290002,600571,300
2059,203800290002,600547,100
2060,203800290002,600545,2300
2061,203800290002,600537,5300
2062,203800290002,600531,3200
2063,203800290002,600527,5100
2064,203800290002,600521,400
2065,203800290002,600509,1900
2066,203800290002,600496,16000
2067,203800290002,600490,1900
2068,203800290002,600489,800
2069,203800290002,600481,2100
2070,203800290002,600475,500
2071,203800290002,600470,4900
2072,203800290002,600468,100
2073,203800290002,600438,200
2074,203800290002,600415,600
2075,203800290002,600400,3500
2076,203800290002,600397,100
2077,203800290002,600388,300
2078,203800290002,600379,300
2079,203800290002,600367,200
2080,203800290002,600362,500
2081,203800290002,600353,300
2082,203800290002,600345,700
2083,203800290002,600340,2800
2084,203800290002,600337,5600
2085,203800290002,600330,2400
2086,203800290002,600326,100
2087,203800290002,600315,900
2088,203800290002,600313,1200
2089,203800290002,600301,800
2090,203800290002,600259,200
2091,203800290002,600239,19900
2092,203800290002,600231,2500
2093,203800290002,600222,900
2094,203800290002,600221,5000
2095,203800290002,600215,800
2096,203800290002,600207,1100
2097,203800290002,600206,100
2098,203800290002,600203,100
2099,203800290002,600179,5000
2100,203800290002,600170,4200
2101,203800290002,600169,31100
2102,203800290002,600162,5000
2103,203800290002,600152,1500
2104,203800290002,600114,200
2105,203800290002,600110,200
2106,203800290002,600103,6200
2107,203800290002,600067,3600
2108,203800290002,600063,300
2109,203800290002,600059,1500
2110,203800290002,600052,1000
2111,203800290002,600022,3000
2112,203800290002,600010,4400
2113,203800290002,301607,100
2114,203800290002,301518,300
2115,203800290002,301511,600
2116,203800290002,301500,800
2117,203800290002,301386,100
2118,203800290002,301316,100
2119,203800290002,301292,100
2120,203800290002,301256,700
2121,203800290002,301229,400
2122,203800290002,301216,700
2123,203800290002,301201,100
2124,203800290002,301171,200
2125,203800290002,301148,300
2126,203800290002,301105,100
2127,203800290002,301093,100
2128,203800290002,301063,400
2129,203800290002,301056,100
2130,203800290002,301055,300
2131,203800290002,301048,800
2132,203800290002,300952,100
2133,203800290002,300933,400
2134,203800290002,300903,300
2135,203800290002,300890,200
2136,203800290002,300885,100
2137,203800290002,300878,100
2138,203800290002,300867,800
2139,203800290002,300856,1200
2140,203800290002,300852,100
2141,203800290002,300830,300
2142,203800290002,300827,300
2143,203800290002,300818,100
2144,203800290002,300797,600
2145,203800290002,300774,100
2146,203800290002,300773,400
2147,203800290002,300772,1900
2148,203800290002,300765,100
2149,203800290002,300761,500
2150,203800290002,300738,300
2151,203800290002,300731,400
2152,203800290002,300707,300
2153,203800290002,300693,1200
2154,203800290002,300684,600
2155,203800290002,300682,300
2156,203800290002,300681,100
2157,203800290002,300680,400
2158,203800290002,300670,700
2159,203800290002,300657,200
