,trade_id,fund_id,dealDate,dealTime,symbol,side,price,qty,s_info_windcode,direction,trade_dt,trade_time
2014,0000000049399485,44,20250821,135609784,688010,2,33.530,200,688010.SZ,S,2025-08-21,13:56:09.784000
2015,0105000062284910,44,20250821,135607911,002765,2,13.430,100,002765.SH,S,2025-08-21,13:56:07.911000
2016,0103000064659129,44,20250821,135601862,002222,2,42.180,100,002222.SH,S,2025-08-21,13:56:01.862000
2017,0103000064652409,44,20250821,135600091,300652,2,61.080,100,300652.SH,S,2025-08-21,13:56:00.091000
2018,0104000060736876,58,20250821,135553754,300947,2,22.480,100,300947.SH,S,2025-08-21,13:55:53.754000
2019,0000000049334020,44,20250821,135547861,603185,1,20.650,300,603185.SZ,B,2025-08-21,13:55:47.861000
2020,,52,20250821,135510000,600873,2,11.080,100,600873.SZ,S,2025-08-21,13:55:10
2021,0103000064567177,44,20250821,135531110,000690,1,4.820,1700,000690.SH,B,2025-08-21,13:55:31.110000
2022,0104000060662555,58,20250821,135527901,002380,2,26.570,500,002380.SH,S,2025-08-21,13:55:27.901000
2023,0103000064535845,61,20250821,135521760,002317,1,22.500,300,002317.SH,B,2025-08-21,13:55:21.760000
2024,0102000061411663,61,20250821,135520040,002843,2,26.250,400,002843.SH,S,2025-08-21,13:55:20.040000
2025,0000000049242712,44,20250821,135511909,603992,1,30.660,100,603992.SZ,B,2025-08-21,13:55:11.909000
2026,0101000062750288,62,20250821,135506380,000932,1,5.750,2000,000932.SH,B,2025-08-21,13:55:06.380000
2027,0000000049228445,44,20250821,135505902,688095,2,78.250,200,688095.SZ,S,2025-08-21,13:55:05.902000
2028,0105000062046450,60,20250821,135447020,300418,2,37.040,100,300418.SH,S,2025-08-21,13:54:47.020000
2029,0105000062062713,44,20250821,135452847,300841,2,86.370,100,300841.SH,S,2025-08-21,13:54:52.847000
2030,0103000064437331,58,20250821,135448778,002913,2,38.420,100,002913.SH,S,2025-08-21,13:54:48.778000
2031,0103000064432539,61,20250821,135447020,002913,2,38.420,200,002913.SH,S,2025-08-21,13:54:47.020000
2032,1021779282086957200,57,20250821,135440984,000959,2,4.230,2300,000959.SH,S,2025-08-21,13:54:40.984000
2033,0102000061256429,44,20250821,135433798,301182,1,36.700,100,301182.SH,B,2025-08-21,13:54:33.798000
2034,0105000061997127,44,20250821,135430859,300418,2,37.040,100,300418.SH,S,2025-08-21,13:54:30.859000
2035,0102000061241237,59,20250821,135429000,002176,1,9.010,100,002176.SH,B,2025-08-21,13:54:29
2036,0101000062602942,44,20250821,135419799,301030,1,19.620,100,301030.SH,B,2025-08-21,13:54:19.799000
2037,0104000060415984,61,20250821,135408630,002755,1,25.240,400,002755.SH,B,2025-08-21,13:54:08.630000
2038,0104000060409799,61,20250821,135406920,002755,1,25.240,200,002755.SH,B,2025-08-21,13:54:06.920000
2039,0000000049069047,59,20250821,135406000,603618,1,6.760,100,603618.SZ,B,2025-08-21,13:54:06
2040,0104000060365505,60,20250821,135355070,002415,1,30.360,100,002415.SH,B,2025-08-21,13:53:55.070000
2041,0000000049027269,62,20250821,135353095,600732,1,14.790,100,600732.SZ,B,2025-08-21,13:53:53.095000
2042,0000000049027268,62,20250821,135353095,600732,1,14.790,500,600732.SZ,B,2025-08-21,13:53:53.095000
2043,0000000049014245,44,20250821,135347902,603619,1,20.230,100,603619.SZ,B,2025-08-21,13:53:47.902000
2044,0000000049006448,44,20250821,135344834,600346,1,16.930,100,600346.SZ,B,2025-08-21,13:53:44.834000
2045,0000000048998291,44,20250821,135341717,600206,1,20.130,600,600206.SZ,B,2025-08-21,13:53:41.717000
2046,0102000061044057,60,20250821,135337080,002600,1,12.170,400,002600.SH,B,2025-08-21,13:53:37.080000
2047,0101000062438624,59,20250821,135332000,301067,1,37.810,100,301067.SH,B,2025-08-21,13:53:32
2048,0000000048964189,44,20250821,135329763,601318,2,59.670,100,601318.SZ,S,2025-08-21,13:53:29.763000
2049,0000000048949562,59,20250821,135323000,603993,1,11.080,100,603993.SZ,B,2025-08-21,13:53:23
2050,0000000048938678,59,20250821,135320000,600050,1,5.660,100,600050.SZ,B,2025-08-21,13:53:20
2051,0104000060252640,44,20250821,135315728,300726,1,36.600,100,300726.SH,B,2025-08-21,13:53:15.728000
2052,0104000060245017,61,20250821,135313000,000762,2,22.390,100,000762.SH,S,2025-08-21,13:53:13
2053,0105000061713226,44,20250821,135303886,002605,2,27.330,100,002605.SH,S,2025-08-21,13:53:03.886000
2054,0000000048889741,61,20250821,135303089,601208,2,17.380,400,601208.SZ,S,2025-08-21,13:53:03.089000
2055,0000000048888707,44,20250821,135302839,688680,1,47.920,200,688680.SZ,B,2025-08-21,13:53:02.839000
2056,0000000048881890,44,20250821,135300895,688229,2,69.810,200,688229.SZ,S,2025-08-21,13:53:00.895000
2057,0103000064086161,59,20250821,135300000,002913,2,38.360,100,002913.SH,S,2025-08-21,13:53:00
2058,0000000048871133,62,20250821,135257513,600926,1,16.390,400,600926.SZ,B,2025-08-21,13:52:57.513000
2059,0000000048869563,60,20250821,135256966,601101,1,7.640,1300,601101.SZ,B,2025-08-21,13:52:56.966000
2060,0000000048862228,60,20250821,135254262,600183,1,44.600,200,600183.SZ,B,2025-08-21,13:52:54.262000
2061,0000000048862229,60,20250821,135254262,600183,1,44.600,300,600183.SZ,B,2025-08-21,13:52:54.262000
2062,0000000048862096,60,20250821,135254183,600183,1,44.600,200,600183.SZ,B,2025-08-21,13:52:54.183000
2063,0000000048852606,44,20250821,135250656,688131,1,56.760,102,688131.SZ,B,2025-08-21,13:52:50.656000
2064,,52,20250821,135248000,000970,1,15.060,200,000970.SH,B,2025-08-21,13:52:48
2065,0102000060862640,58,20250821,135244678,000970,1,15.060,3600,000970.SH,B,2025-08-21,13:52:44.678000
2066,0101000062271848,61,20250821,135242150,002908,2,12.120,300,002908.SH,S,2025-08-21,13:52:42.150000
2067,0103000064005940,58,20250821,135231863,300594,2,20.350,200,300594.SH,S,2025-08-21,13:52:31.863000
2068,0105000061599394,44,20250821,135227236,000090,1,3.610,300,000090.SH,B,2025-08-21,13:52:27.236000
2069,0101000062223795,44,20250821,135226858,002936,1,2.100,100,002936.SH,B,2025-08-21,13:52:26.858000
2070,0000000048778718,60,20250821,135224548,600183,1,44.600,200,600183.SZ,B,2025-08-21,13:52:24.548000
2071,0000000048780020,60,20250821,135225003,601939,2,9.240,1500,601939.SZ,S,2025-08-21,13:52:25.003000
2072,1021779282086652800,57,20250821,135223361,601939,2,9.240,200,601939.SZ,S,2025-08-21,13:52:23.361000
2073,1021779282086652700,57,20250821,135223361,601939,2,9.240,200,601939.SZ,S,2025-08-21,13:52:23.361000
2074,1021779282086652600,57,20250821,135223361,601939,2,9.240,2900,601939.SZ,S,2025-08-21,13:52:23.361000
2075,,52,20250821,134618000,000981,1,2.110,200,000981.SH,B,2025-08-21,13:46:18
2076,0104000060083814,61,20250821,135223110,300493,2,22.650,100,300493.SH,S,2025-08-21,13:52:23.110000
2077,0000000048776916,60,20250821,135223966,600183,1,44.600,100,600183.SZ,B,2025-08-21,13:52:23.966000
2078,0000000048776813,60,20250821,135223913,600183,1,44.600,100,600183.SZ,B,2025-08-21,13:52:23.913000
2079,0000000048776810,60,20250821,135223913,600183,1,44.600,100,600183.SZ,B,2025-08-21,13:52:23.913000
2080,0000000048774181,60,20250821,135223045,600585,2,24.270,200,600585.SZ,S,2025-08-21,13:52:23.045000
2081,0000000048767966,60,20250821,135221091,600332,2,27.470,500,600332.SZ,S,2025-08-21,13:52:21.091000
2082,0000000048757764,60,20250821,135218514,601868,1,2.510,600,601868.SZ,B,2025-08-21,13:52:18.514000
2083,1021779282086638200,57,20250821,135214501,000725,2,4.030,800,000725.SH,S,2025-08-21,13:52:14.501000
2084,0000000048743044,44,20250821,135213064,688213,1,100.270,200,688213.SZ,B,2025-08-21,13:52:13.064000
2085,0104000060050816,61,20250821,135212490,000962,1,21.010,300,000962.SH,B,2025-08-21,13:52:12.490000
2086,0000000048740988,61,20250821,135212221,600396,2,3.560,1700,600396.SZ,S,2025-08-21,13:52:12.221000
2087,0000000048740984,59,20250821,135212000,600396,2,3.560,700,600396.SZ,S,2025-08-21,13:52:12
2088,1021779282086621300,57,20250821,135206383,600011,2,7.370,2000,600011.SZ,S,2025-08-21,13:52:06.383000
2089,0103000063923593,44,20250821,135205850,002487,2,32.400,100,002487.SH,S,2025-08-21,13:52:05.850000
2090,0103000063919237,59,20250821,135204000,300415,1,24.300,100,300415.SH,B,2025-08-21,13:52:04
2091,,52,20250821,135204000,300174,2,17.960,100,300174.SH,S,2025-08-21,13:52:04
2092,0000000048708742,44,20250821,135202168,688107,1,30.420,200,688107.SZ,B,2025-08-21,13:52:02.168000
2093,0101000062134573,44,20250821,135200835,000997,2,31.050,300,000997.SH,S,2025-08-21,13:52:00.835000
2094,0000000048687330,44,20250821,135154898,603025,1,16.130,200,603025.SZ,B,2025-08-21,13:51:54.898000
2095,0000000048679058,44,20250821,135152009,688170,1,34.180,200,688170.SZ,B,2025-08-21,13:51:52.009000
2096,0105000061457644,59,20250821,135143000,002988,1,45.760,100,002988.SH,B,2025-08-21,13:51:43
2097,0000000048652257,59,20250821,135142000,600906,1,7.720,100,600906.SZ,B,2025-08-21,13:51:42
2098,0102000060623198,44,20250821,135136846,300170,1,19.260,200,300170.SH,B,2025-08-21,13:51:36.846000
2099,0103000063811973,60,20250821,135134550,300748,1,29.590,400,300748.SH,B,2025-08-21,13:51:34.550000
2100,0102000060604888,59,20250821,135131000,002448,1,9.800,100,002448.SH,B,2025-08-21,13:51:31
2101,0103000063793776,44,20250821,135130189,300748,1,29.590,100,300748.SH,B,2025-08-21,13:51:30.189000
2102,0103000063792728,44,20250821,135129945,300748,1,29.590,100,300748.SH,B,2025-08-21,13:51:29.945000
2103,0000000048600382,58,20250821,135125935,600737,1,15.550,2100,600737.SZ,B,2025-08-21,13:51:25.935000
2104,0104000059888977,44,20250821,135124724,301042,1,41.240,100,301042.SH,B,2025-08-21,13:51:24.724000
2105,0000000048592345,61,20250821,135123446,603922,2,23.370,400,603922.SZ,S,2025-08-21,13:51:23.446000
2106,0000000048590564,60,20250821,135123001,600737,1,15.550,100,600737.SZ,B,2025-08-21,13:51:23.001000
2107,0103000063764524,62,20250821,135123020,002352,1,48.220,100,002352.SH,B,2025-08-21,13:51:23.020000
2108,0000000048593818,44,20250821,135123893,688131,1,56.760,98,688131.SZ,B,2025-08-21,13:51:23.893000
2109,0000000048592348,59,20250821,135123000,603922,2,23.370,200,603922.SZ,S,2025-08-21,13:51:23
2110,0105000061360060,61,20250821,135116040,002406,2,8.680,100,002406.SH,S,2025-08-21,13:51:16.040000
2111,0000000048560014,60,20250821,135114997,600547,2,30.610,800,600547.SZ,S,2025-08-21,13:51:14.997000
2112,0000000048559447,60,20250821,135114871,601339,1,5.730,800,601339.SZ,B,2025-08-21,13:51:14.871000
2113,0103000063694913,61,20250821,135109950,300594,2,20.360,100,300594.SH,S,2025-08-21,13:51:09.950000
2114,0103000063694805,59,20250821,135109000,300594,2,20.360,100,300594.SH,S,2025-08-21,13:51:09
2115,0105000061314796,58,20250821,135108802,002406,2,8.680,100,002406.SH,S,2025-08-21,13:51:08.802000
2116,0105000061294404,61,20250821,135106050,002988,2,45.790,100,002988.SH,S,2025-08-21,13:51:06.050000
2117,0000000048486723,60,20250821,135102069,601668,1,5.590,300,601668.SZ,B,2025-08-21,13:51:02.069000
2118,0102000060454422,58,20250821,135102096,002843,2,26.340,400,002843.SH,S,2025-08-21,13:51:02.096000
2119,0103000063644063,44,20250821,135100762,001213,1,4.300,1700,001213.SH,B,2025-08-21,13:51:00.762000
2120,0000000048475845,44,20250821,135059878,688598,1,29.300,200,688598.SZ,B,2025-08-21,13:50:59.878000
2121,0102000060434245,60,20250821,135057990,300474,1,80.950,100,300474.SH,B,2025-08-21,13:50:57.990000
2122,0102000060410997,44,20250821,135050835,002756,1,34.860,100,002756.SH,B,2025-08-21,13:50:50.835000
2123,0105000061229912,44,20250821,135049188,002353,1,46.210,100,002353.SH,B,2025-08-21,13:50:49.188000
2124,0103000063561557,60,20250821,135037020,000423,2,51.160,200,000423.SH,S,2025-08-21,13:50:37.020000
2125,0102000060350924,44,20250821,135033792,300840,1,23.440,200,300840.SH,B,2025-08-21,13:50:33.792000
2126,0101000061790190,60,20250821,135032390,002859,1,29.530,200,002859.SH,B,2025-08-21,13:50:32.390000
2127,0101000061784772,44,20250821,135030884,000159,2,6.010,400,000159.SH,S,2025-08-21,13:50:30.884000
2128,0101000061783412,60,20250821,135030460,002859,1,29.530,200,002859.SH,B,2025-08-21,13:50:30.460000
2129,0105000061162496,59,20250821,135030000,300048,1,6.840,100,300048.SH,B,2025-08-21,13:50:30
2130,0000000048388324,59,20250821,135029000,603699,1,32.990,100,603699.SZ,B,2025-08-21,13:50:29
2131,0104000059645803,62,20250821,135028380,000630,1,4.170,800,000630.SH,B,2025-08-21,13:50:28.380000
2132,0101000061768339,59,20250821,135025000,001267,1,13.120,100,001267.SH,B,2025-08-21,13:50:25
2133,0000000048365245,44,20250821,135021780,603799,1,45.230,100,603799.SZ,B,2025-08-21,13:50:21.780000
2134,,52,20250821,135021000,600025,1,9.300,800,600025.SZ,B,2025-08-21,13:50:21
2135,0103000063501762,59,20250821,135020000,002734,1,21.460,97,002734.SH,B,2025-08-21,13:50:20
2136,0103000063501760,59,20250821,135020000,002734,1,21.460,3,002734.SH,B,2025-08-21,13:50:20
2137,0000000048355861,44,20250821,135018865,600582,1,6.290,1200,600582.SZ,B,2025-08-21,13:50:18.865000
2138,0105000061117048,44,20250821,135016786,301050,1,53.810,100,301050.SH,B,2025-08-21,13:50:16.786000
2139,0000000048341168,44,20250821,135013755,600282,1,4.810,1100,600282.SZ,B,2025-08-21,13:50:13.755000
2140,0000000048332864,62,20250821,135011000,601860,1,2.990,1600,601860.SZ,B,2025-08-21,13:50:11
2141,0000000048327624,60,20250821,135009181,603319,2,35.550,100,603319.SZ,S,2025-08-21,13:50:09.181000
2142,0104000059575477,61,20250821,135007280,002380,2,26.600,400,002380.SH,S,2025-08-21,13:50:07.280000
2143,0000000048309696,44,20250821,135003225,603156,1,22.010,100,603156.SZ,B,2025-08-21,13:50:03.225000
2144,0104000059560265,59,20250821,135003000,002380,2,26.600,100,002380.SH,S,2025-08-21,13:50:03
2145,0104000059557342,60,20250821,135002190,000630,1,4.170,95,000630.SH,B,2025-08-21,13:50:02.190000
2146,0104000059557306,60,20250821,135002180,000630,1,4.170,900,000630.SH,B,2025-08-21,13:50:02.180000
2147,0104000059557273,60,20250821,135002170,000630,1,4.170,400,000630.SH,B,2025-08-21,13:50:02.170000
2148,,52,20250821,135001000,601208,1,17.370,200,601208.SZ,B,2025-08-21,13:50:01
2149,0104000059552056,60,20250821,135000950,000630,1,4.170,105,000630.SH,B,2025-08-21,13:50:00.950000
2150,0105000061047962,60,20250821,134958990,000776,1,21.170,300,000776.SH,B,2025-08-21,13:49:58.990000
2151,,52,20250821,134959000,600010,2,2.670,140,600010.SZ,S,2025-08-21,13:49:59
2152,,52,20250821,134959000,600010,2,2.670,760,600010.SZ,S,2025-08-21,13:49:59
2153,,52,20250821,134951000,600673,1,18.460,200,600673.SZ,B,2025-08-21,13:49:51
2154,0000000048289050,62,20250821,134956986,600096,1,26.730,200,600096.SZ,B,2025-08-21,13:49:56.986000
2155,0000000048278511,62,20250821,134953266,600688,1,2.930,2700,600688.SZ,B,2025-08-21,13:49:53.266000
2156,0000000048277917,62,20250821,134953092,600688,1,2.930,1000,600688.SZ,B,2025-08-21,13:49:53.092000
2157,0105000061027248,60,20250821,134951990,000776,1,21.170,200,000776.SH,B,2025-08-21,13:49:51.990000
2158,0000000048277004,44,20250821,134952773,605305,2,38.940,100,605305.SZ,S,2025-08-21,13:49:52.773000
2159,0104000059525099,59,20250821,134951000,002380,2,26.600,100,002380.SH,S,2025-08-21,13:49:51
2160,0000000048268528,58,20250821,134950795,600396,2,3.570,1800,600396.SZ,S,2025-08-21,13:49:50.795000
2161,,52,20250821,134927000,600396,2,3.570,100,600396.SZ,S,2025-08-21,13:49:27
2162,0000000048259427,44,20250821,134948769,688336,2,53.710,200,688336.SZ,S,2025-08-21,13:49:48.769000
2163,0000000048257030,59,20250821,134948000,600545,1,2.670,100,600545.SZ,B,2025-08-21,13:49:48
2164,0105000061009792,44,20250821,134947847,002739,2,11.440,300,002739.SH,S,2025-08-21,13:49:47.847000
2165,0105000061009790,44,20250821,134947847,002739,2,11.440,300,002739.SH,S,2025-08-21,13:49:47.847000
2166,0105000061004401,44,20250821,134946785,301263,2,35.110,300,301263.SH,S,2025-08-21,13:49:46.785000
2167,0000000048244045,59,20250821,134946000,601608,1,5.380,100,601608.SZ,B,2025-08-21,13:49:46
2168,1021779282086065000,57,20250821,134945395,000959,2,4.230,1300,000959.SH,S,2025-08-21,13:49:45.395000
2169,0101000061591703,58,20250821,134943882,300245,2,18.980,200,300245.SH,S,2025-08-21,13:49:43.882000
2170,0000000048231496,44,20250821,134943815,601101,1,7.650,800,601101.SZ,B,2025-08-21,13:49:43.815000
2171,0000000048230083,59,20250821,134943000,600819,1,6.600,100,600819.SZ,B,2025-08-21,13:49:43
2172,0000000048223022,61,20250821,134942047,603108,2,18.010,200,603108.SZ,S,2025-08-21,13:49:42.047000
2173,0000000048221484,60,20250821,134941696,601898,1,12.150,400,601898.SZ,B,2025-08-21,13:49:41.696000
2174,0000000048210167,59,20250821,134939000,600853,1,4.030,100,600853.SZ,B,2025-08-21,13:49:39
2175,0000000048201468,44,20250821,134937886,688408,2,51.440,200,688408.SZ,S,2025-08-21,13:49:37.886000
2176,0105000060941339,60,20250821,134936520,000553,1,7.130,1000,000553.SH,B,2025-08-21,13:49:36.520000
2177,0105000060939062,62,20250821,134936130,000553,1,7.130,800,000553.SH,B,2025-08-21,13:49:36.130000
2178,,52,20250821,134934000,300534,2,11.000,100,300534.SH,S,2025-08-21,13:49:34
2179,0103000063296671,58,20250821,134933762,002913,2,38.420,100,002913.SH,S,2025-08-21,13:49:33.762000
2180,0000000048174575,62,20250821,134932130,601288,2,7.220,1000,601288.SZ,S,2025-08-21,13:49:32.130000
2181,1021779282085991600,57,20250821,134932476,601288,2,7.220,1100,601288.SZ,S,2025-08-21,13:49:32.476000
2182,0105000060919572,44,20250821,134930762,300723,1,69.650,200,300723.SH,B,2025-08-21,13:49:30.762000
2183,0104000059422847,61,20250821,134929010,002735,2,15.720,100,002735.SH,S,2025-08-21,13:49:29.010000
2184,0000000048162054,44,20250821,134927762,603119,2,65.880,500,603119.SZ,S,2025-08-21,13:49:27.762000
2185,0105000060893266,60,20250821,134920050,300723,1,69.660,100,300723.SH,B,2025-08-21,13:49:20.050000
2186,0000000048146670,44,20250821,134920766,603228,1,54.550,100,603228.SZ,B,2025-08-21,13:49:20.766000
2187,0103000063248858,60,20250821,134916880,002222,2,42.210,200,002222.SH,S,2025-08-21,13:49:16.880000
2188,0103000063246633,59,20250821,134916000,002174,1,16.530,100,002174.SH,B,2025-08-21,13:49:16
2189,0102000060040169,44,20250821,134910783,301007,1,46.890,100,301007.SH,B,2025-08-21,13:49:10.783000
2190,0105000060869910,59,20250821,134910000,300897,1,32.600,100,300897.SH,B,2025-08-21,13:49:10
2191,0101000061471331,44,20250821,134907830,300061,2,13.360,600,300061.SH,S,2025-08-21,13:49:07.830000
2192,0101000061471683,44,20250821,134908009,002378,2,10.980,400,002378.SH,S,2025-08-21,13:49:08.009000
2193,,52,20250821,134707000,300942,2,13.230,100,300942.SH,S,2025-08-21,13:47:07
2194,0104000059363635,58,20250821,134905776,002735,2,15.720,100,002735.SH,S,2025-08-21,13:49:05.776000
2195,0101000061465188,44,20250821,134905850,002378,2,10.980,100,002378.SH,S,2025-08-21,13:49:05.850000
2196,,52,20250821,134905000,002735,2,15.720,100,002735.SH,S,2025-08-21,13:49:05
2197,0104000059351542,60,20250821,134902300,002126,2,37.570,300,002126.SH,S,2025-08-21,13:49:02.300000
2198,0101000061447388,44,20250821,134900668,002378,2,10.980,100,002378.SH,S,2025-08-21,13:49:00.668000
2199,0104000059341671,44,20250821,134859876,300373,2,60.190,100,300373.SH,S,2025-08-21,13:48:59.876000
2200,0102000060005597,44,20250821,134900366,301281,1,37.430,100,301281.SH,B,2025-08-21,13:49:00.366000
2201,0101000061446068,44,20250821,134900426,002378,2,10.980,200,002378.SH,S,2025-08-21,13:49:00.426000
2202,0105000060831787,44,20250821,134858877,300304,2,13.090,1100,300304.SH,S,2025-08-21,13:48:58.877000
2203,,52,20250821,134857000,001208,2,12.820,200,001208.SH,S,2025-08-21,13:48:57
2204,0000000048081964,44,20250821,134855895,601003,1,6.040,1600,601003.SZ,B,2025-08-21,13:48:55.895000
2205,0000000048075389,44,20250821,134852897,688062,1,36.740,200,688062.SZ,B,2025-08-21,13:48:52.897000
2206,0000000048075133,44,20250821,134852759,603119,2,65.840,100,603119.SZ,S,2025-08-21,13:48:52.759000
2207,0000000048066242,44,20250821,134848783,603486,2,91.300,100,603486.SZ,S,2025-08-21,13:48:48.783000
2208,0000000048060165,62,20250821,134846024,600535,1,17.290,1000,600535.SZ,B,2025-08-21,13:48:46.024000
2209,0000000048057456,60,20250821,134844983,603228,1,54.550,100,603228.SZ,B,2025-08-21,13:48:44.983000
2210,0000000048056973,44,20250821,134844764,688016,2,122.140,50,688016.SZ,S,2025-08-21,13:48:44.764000
2211,0000000048050845,60,20250821,134841990,600309,2,65.750,600,600309.SZ,S,2025-08-21,13:48:41.990000
2212,0000000048051728,44,20250821,134842394,600031,2,21.050,100,600031.SZ,S,2025-08-21,13:48:42.394000
2213,0000000048051727,44,20250821,134842394,600031,2,21.050,200,600031.SZ,S,2025-08-21,13:48:42.394000
2214,0101000061395349,58,20250821,134840842,002908,2,12.120,900,002908.SH,S,2025-08-21,13:48:40.842000
2215,0104000059285182,61,20250821,134838990,300947,2,22.520,100,300947.SH,S,2025-08-21,13:48:38.990000
2216,0104000059282926,61,20250821,134838020,002332,2,11.640,100,002332.SH,S,2025-08-21,13:48:38.020000
2217,0104000059282924,61,20250821,134838020,002332,2,11.640,100,002332.SH,S,2025-08-21,13:48:38.020000
2218,0000000048040132,60,20250821,134837729,601898,1,12.160,700,601898.SZ,B,2025-08-21,13:48:37.729000
2219,0000000048035873,61,20250821,134836027,600211,2,46.830,100,600211.SZ,S,2025-08-21,13:48:36.027000
2220,0000000048018159,60,20250821,134828690,603228,1,54.540,100,603228.SZ,B,2025-08-21,13:48:28.690000
2221,0102000059901835,62,20250821,134823940,002938,1,50.330,100,002938.SH,B,2025-08-21,13:48:23.940000
2222,0101000061346592,61,20250821,134821690,002908,2,12.130,500,002908.SH,S,2025-08-21,13:48:21.690000
2223,0101000061346580,59,20250821,134821000,002908,2,12.130,300,002908.SH,S,2025-08-21,13:48:21
2224,,52,20250821,134816000,002843,2,26.510,100,002843.SH,S,2025-08-21,13:48:16
2225,0102000059879540,58,20250821,134815858,002843,2,26.510,400,002843.SH,S,2025-08-21,13:48:15.858000
2226,0104000059216617,44,20250821,134813849,002170,2,10.550,100,002170.SH,S,2025-08-21,13:48:13.849000
2227,0000000047982625,44,20250821,134813045,603697,2,13.300,200,603697.SZ,S,2025-08-21,13:48:13.045000
2228,0103000063025225,59,20250821,134757000,002993,1,47.990,100,002993.SH,B,2025-08-21,13:47:57
2229,0102000059810630,44,20250821,134750838,300916,1,45.960,100,300916.SH,B,2025-08-21,13:47:50.838000
2230,0102000059808774,59,20250821,134750000,300408,1,42.540,100,300408.SH,B,2025-08-21,13:47:50
2231,0000000047929841,44,20250821,134749765,688083,1,76.180,200,688083.SZ,B,2025-08-21,13:47:49.765000
2232,0000000047925487,44,20250821,134747886,688603,1,86.850,200,688603.SZ,B,2025-08-21,13:47:47.886000
2233,0103000062997074,44,20250821,134746775,002785,1,30.010,100,002785.SH,B,2025-08-21,13:47:46.775000
2234,0104000059139077,62,20250821,134745380,000630,1,4.180,1200,000630.SH,B,2025-08-21,13:47:45.380000
2235,0101000061225278,44,20250821,134734875,002167,2,13.570,600,002167.SH,S,2025-08-21,13:47:34.875000
2236,0105000060594666,61,20250821,134734810,000683,2,6.210,100,000683.SH,S,2025-08-21,13:47:34.810000
2237,0101000061217272,59,20250821,134731000,002291,1,6.840,100,002291.SH,B,2025-08-21,13:47:31
2238,0000000047882941,44,20250821,134728905,601003,1,6.050,500,601003.SZ,B,2025-08-21,13:47:28.905000
2239,0000000047882940,44,20250821,134728905,601003,1,6.050,200,601003.SZ,B,2025-08-21,13:47:28.905000
2240,0000000047882939,44,20250821,134728905,601003,1,6.050,500,601003.SZ,B,2025-08-21,13:47:28.905000
2241,0000000047875195,62,20250821,134725069,600016,1,4.760,1600,600016.SZ,B,2025-08-21,13:47:25.069000
2242,0000000047871256,59,20250821,134723000,601231,1,18.530,100,601231.SZ,B,2025-08-21,13:47:23
2243,0101000061199081,59,20250821,134723000,300814,1,45.330,100,300814.SH,B,2025-08-21,13:47:23
2244,0000000047857177,62,20250821,134717072,601997,1,6.380,4100,601997.SZ,B,2025-08-21,13:47:17.072000
2245,1021779282085649600,57,20250821,134716377,000960,2,19.800,200,000960.SH,S,2025-08-21,13:47:16.377000
2246,0000000047846544,58,20250821,134712821,603922,2,23.360,100,603922.SZ,S,2025-08-21,13:47:12.821000
2247,0000000047846543,58,20250821,134712821,603922,2,23.360,400,603922.SZ,S,2025-08-21,13:47:12.821000
2248,,52,20250821,134618000,600208,2,4.860,100,600208.SZ,S,2025-08-21,13:46:18
2249,0000000047822642,58,20250821,134703919,603108,2,18.020,200,603108.SZ,S,2025-08-21,13:47:03.919000
2250,0000000047813275,44,20250821,134700877,688536,2,143.970,200,688536.SZ,S,2025-08-21,13:47:00.877000
2251,0103000062854859,61,20250821,134658200,002558,2,29.800,100,002558.SH,S,2025-08-21,13:46:58.200000
2252,0000000047802186,44,20250821,134656882,600562,2,28.420,100,600562.SZ,S,2025-08-21,13:46:56.882000
2253,0000000047802185,44,20250821,134656882,600562,2,28.420,100,600562.SZ,S,2025-08-21,13:46:56.882000
2254,0101000061119239,61,20250821,134656010,300245,2,19.010,100,300245.SH,S,2025-08-21,13:46:56.010000
2255,0000000047786311,60,20250821,134649956,600486,2,69.750,100,600486.SZ,S,2025-08-21,13:46:49.956000
2256,0000000047782975,44,20250821,134648234,688197,2,50.930,100,688197.SZ,S,2025-08-21,13:46:48.234000
2257,,52,20250821,134640000,002373,2,12.040,100,002373.SH,S,2025-08-21,13:46:40
2258,0102000059599472,61,20250821,134637090,002843,2,26.170,500,002843.SH,S,2025-08-21,13:46:37.090000
2259,0102000059599470,59,20250821,134637000,002843,2,26.170,100,002843.SH,S,2025-08-21,13:46:37
2260,0102000059599068,59,20250821,134636000,002843,2,26.170,300,002843.SH,S,2025-08-21,13:46:36
2261,0000000047753786,60,20250821,134634676,603228,1,54.530,100,603228.SZ,B,2025-08-21,13:46:34.676000
2262,0000000047750083,60,20250821,134633147,603228,1,54.530,100,603228.SZ,B,2025-08-21,13:46:33.147000
2263,0104000058944579,58,20250821,134631774,002332,2,11.660,200,002332.SH,S,2025-08-21,13:46:31.774000
2264,,52,20250821,134631000,002332,2,11.660,200,002332.SH,S,2025-08-21,13:46:31
2265,0102000059567688,61,20250821,134626040,000970,1,15.130,5400,000970.SH,B,2025-08-21,13:46:26.040000
2266,0102000059567512,59,20250821,134625000,000970,1,15.130,800,000970.SH,B,2025-08-21,13:46:25
2267,0103000062762043,59,20250821,134625000,002807,1,5.020,100,002807.SH,B,2025-08-21,13:46:25
2268,0000000047714231,60,20250821,134618029,600535,1,17.310,100,600535.SZ,B,2025-08-21,13:46:18.029000
