,代码,昨收
1498,603120,39.96
1499,603119,94.68
1500,603118,11.66
1501,603117,5.39
1502,603116,5.94
1503,603115,18.66
1504,603113,6.54
1505,603112,17.11
1506,603111,7.94
1507,603110,18.36
1508,603109,29.52
1509,603108,14.97
1510,603107,15.56
1511,603106,10.11
1512,603105,9.25
1513,603103,16.45
1514,603102,42.75
1515,603101,11.93
1516,603100,22.97
1517,603099,49.99
1518,603098,14.25
1519,603097,23.44
1520,603096,18.23
1521,603095,15.88
1522,603093,21.14
1523,603092,
1524,603091,72.18
1525,603090,49.7
1526,603089,15.96
1527,603088,11.2
1528,603087,69.89
1529,603086,9.46
1530,603085,10.33
1531,603083,111.9
1532,603082,38.07
1533,603081,13.04
1534,603080,24.34
1535,603079,18.04
1536,603078,18.87
1537,603077,2.13
1538,603076,25.07
1539,603075,22.13
1540,603073,18.1
1541,603072,48.16
1542,603071,14.59
1543,603070,13.57
1544,603069,26.47
1545,603068,38.93
1546,603067,18.59
1547,603066,11.01
1548,603065,8.57
1549,603063,31.79
1550,603062,53.99
1551,603061,139.31
1552,603060,6.58
1553,603059,33.89
1554,603058,8.93
1555,603057,18.65
1556,603056,15.24
1557,603055,8.74
1558,603053,11.1
1559,603052,28.77
1560,603051,21.45
1561,603050,18.91
1562,603049,51.7
1563,603048,19.85
1564,603045,20.13
1565,603043,16.09
1566,603042,15.98
1567,603041,12.76
1568,603040,72.9
1569,603039,54.88
1570,603038,20.26
1571,603037,14.68
1572,603036,23.32
1573,603035,16.84
1574,603033,11.6
1575,603032,21.16
1576,603031,38.43
1577,603030,3.39
1578,603029,19.03
1579,603028,8.4
1580,603027,8.79
1581,603026,54.19
1582,603025,16.79
1583,603023,4.29
1584,603022,10.37
1585,603021,4.58
1586,603020,11.35
1587,603019,109.65
1588,603018,7.75
1589,603017,10.42
1590,603016,25.17
1591,603015,12.03
1592,603014,38.61
1593,603013,23.14
1594,603012,6.26
1595,603011,23.33
1596,603010,10.7
1597,603009,47.57
1598,603008,17.5
1599,603007,6.94
1600,603006,14.59
1601,603005,29.47
1602,603004,23.13
1603,603003,2.44
1604,603002,7.09
1605,603001,8.41
1606,603000,19.3
1607,601999,7.2
1608,601998,7.93
1609,601997,6.02
1610,601996,2.47
1611,601995,37.42
1612,601992,1.8
1613,601991,3.67
1614,601990,8.35
1615,601989,5.1
1616,601988,5.46
1617,601985,9.05
1618,601975,3.26
1619,601969,9.23
1620,601968,5.34
1621,601966,15.15
1622,601965,17.08
1623,601963,10.37
1624,601958,14.29
1625,601956,8.51
1626,601952,9.38
1627,601949,6.85
1628,601939,9.38
1629,601933,4.73
1630,601929,3.64
1631,601928,10.55
1632,601921,8.29
1633,601919,15.03
1634,601918,7.03
1635,601916,3.11
1636,601908,4.11
1637,601901,8.1
1638,601900,13.59
1639,601899,29.45
1640,601898,13.14
1641,601890,9.76
1642,601888,69.67
1643,601886,7.62
1644,601882,19.73
1645,601881,17.71
1646,601880,1.8
1647,601878,11.39
1648,601877,28.84
1649,601872,8.51
1650,601869,91.59
1651,601868,2.5
1652,601866,2.64
1653,601865,16.16
1654,601860,2.96
1655,601858,19.14
1656,601857,8.9
1657,601838,18.54
1658,601828,2.85
1659,601827,8.26
1660,601825,8.84
1661,601818,3.5
1662,601816,5.24
1663,601811,14.74
1664,601808,14.45
1665,601801,6.56
1666,601800,8.95
1667,601799,126.67
1668,601798,10.0
1669,601789,5.45
1670,601788,18.84
1671,601778,3.55
1672,601777,11.13
1673,601766,7.92
1674,601728,6.86
1675,601727,9.27
1676,601718,3.86
1677,601717,23.6
1678,601702,16.82
1679,601700,4.73
1680,601699,15.76
1681,601698,20.74
1682,601696,14.26
1683,601689,71.1
1684,601688,21.42
1685,601686,6.78
1686,601678,4.25
1687,601677,14.45
1688,601669,5.75
1689,601668,5.67
1690,601666,8.56
1691,601665,6.21
1692,601658,5.73
1693,601636,6.86
1694,601633,22.84
1695,601628,43.93
1696,601619,4.46
1697,601618,3.68
1698,601616,4.23
1699,601615,15.37
1700,601611,11.29
1701,601609,11.41
1702,601608,7.59
1703,601607,18.38
1704,601606,48.05
1705,601601,37.2
1706,601600,8.75
1707,601599,3.63
1708,601598,6.22
1709,601595,27.74
1710,601588,2.09
1711,601579,22.0
1712,601577,9.53
1713,601568,3.98
1714,601567,23.13
1715,601566,8.93
1716,601558,0.25
1717,601555,9.45
1718,601528,5.61
1719,601519,14.09
1720,601518,2.88
1721,601515,4.94
1722,601512,9.52
1723,601500,4.41
1724,601456,10.97
1725,601399,3.63
1726,601398,7.76
1727,601390,5.72
1728,601388,2.93
1729,601377,6.46
1730,601375,4.55
1731,601369,8.61
1732,601368,5.09
1733,601366,4.62
1734,601360,10.42
1735,601339,5.65
1736,601336,68.68
1737,601333,3.4
1738,601330,7.16
1739,601328,7.14
1740,601326,3.55
1741,601319,8.67
1742,601318,58.21
1743,601311,10.5
1744,601299,29.98
1745,601298,8.71
1746,601288,8.09
1747,601279,4.44
1748,601268,2.35
1749,601258,0.4
1750,601238,7.74
1751,601236,8.94
1752,601233,13.67
1753,601231,21.42
1754,601229,9.64
1755,601228,3.44
1756,601226,7.52
1757,601225,22.4
1758,601222,5.94
1759,601218,5.86
1760,601216,5.15
1761,601212,5.38
1762,601211,18.63
1763,601208,19.59
1764,601200,8.24
1765,601199,5.69
1766,601198,11.88
1767,601188,3.58
1768,601187,6.82
1769,601186,8.07
1770,601179,7.03
1771,601177,17.3
1772,601169,5.75
1773,601168,22.63
1774,601166,20.4
1775,601163,14.13
1776,601162,5.17
1777,601158,4.79
1778,601156,15.28
1779,601155,15.01
1780,601139,6.8
1781,601138,65.46
1782,601137,22.47
1783,601136,21.07
1784,601133,12.91
1785,601128,7.16
1786,601127,157.14
1787,601126,26.42
1788,601121,7.17
1789,601118,5.45
1790,601117,7.59
1791,601116,14.86
1792,601113,4.15
1793,601111,8.52
1794,601108,8.37
1795,601107,5.81
1796,601106,3.27
1797,601101,7.84
1798,601100,92.53
1799,601099,4.48
1800,601098,12.22
1801,601096,4.35
1802,601089,23.1
1803,601088,42.14
1804,601086,10.99
1805,601083,12.18
1806,601077,7.09
1807,601069,28.53
1808,601068,5.93
1809,601066,26.12
1810,601065,8.65
1811,601061,11.49
1812,601059,19.42
1813,601058,14.33
1814,601038,12.88
1815,601033,15.86
1816,601028,12.83
1817,601026,23.66
1818,601022,10.45
1819,601021,54.31
1820,601020,26.44
1821,601019,7.75
1822,601018,3.83
1823,601016,3.15
1824,601015,4.15
1825,601012,18.77
1826,601011,3.84
1827,601010,2.71
1828,601009,11.48
1829,601008,5.7
1830,601007,7.42
1831,601006,5.87
1832,601005,1.56
1833,601003,5.3
1834,601002,5.42
1835,601001,15.39
1836,601000,4.0
1837,600999,16.87
1838,600998,5.01
1839,600997,7.2
1840,600996,9.61
1841,600995,12.25
1842,600993,28.04
1843,600992,14.03
1844,600991,17.82
1845,600990,27.5
1846,600989,16.95
1847,600988,28.47
1848,600987,7.27
1849,600986,8.34
1850,600985,13.42
1851,600984,4.6
1852,600983,10.61
1853,600982,4.8
1854,600981,3.01
1855,600980,24.61
1856,600979,4.81
1857,600978,0.52
1858,600977,13.76
1859,600976,39.77
1860,600975,6.35
1861,600973,5.44
1862,600971,7.12
1863,600970,9.53
1864,600969,7.52
1865,600968,3.96
1866,600967,18.26
1867,600966,5.01
1868,600965,5.05
1869,600963,4.59
1870,600962,21.41
1871,600961,15.0
1872,600960,5.83
1873,600959,3.71
1874,600958,11.13
1875,600956,7.86
1876,600955,14.26
1877,600941,106.2
1878,600939,3.46
1879,600938,27.13
1880,600936,3.76
1881,600935,2.65
1882,600933,22.15
1883,600930,6.38
1884,600929,5.92
1885,600928,4.17
1886,600927,14.73
1887,600926,16.41
1888,600925,4.9
1889,600919,10.93
1890,600918,6.88
1891,600917,5.97
1892,600916,8.52
1893,600909,6.32
1894,600908,6.23
1895,600906,7.24
1896,600905,4.29
1897,600903,7.24
1898,600901,6.01
1899,600900,28.04
1900,600899,1.13
1901,600898,0.74
1902,600897,15.18
1903,600896,1.12
1904,600895,45.77
1905,600894,10.0
1906,600893,39.51
1907,600892,4.16
1908,600891,0.38
1909,600890,0.36
1910,600889,15.2
1911,600888,8.01
1912,600887,27.25
1913,600886,13.99
1914,600885,26.48
1915,600884,12.9
1916,600883,8.4
1917,600882,25.93
1918,600881,1.95
1919,600880,5.16
1920,600879,11.06
1921,600878,2.64
1922,600877,13.25
1923,600876,10.46
1924,600875,20.34
1925,600874,6.19
1926,600873,10.67
1927,600872,18.44
1928,600871,2.53
1929,600870,0.6
1930,600869,7.5
1931,600868,3.04
1932,600867,8.79
1933,600866,7.5
1934,600865,9.51
1935,600864,7.56
1936,600863,4.21
1937,600862,22.48
1938,600861,18.57
1939,600860,11.79
1940,600859,14.09
1941,600858,5.81
1942,600857,14.24
1943,600856,0.27
1944,600855,13.87
1945,600854,5.43
1946,600853,4.34
1947,600852,0.72
1948,600851,6.79
1949,600850,27.69
1950,600849,14.73
1951,600848,11.52
1952,600847,11.75
1953,600846,13.83
1954,600845,22.67
1955,600844,3.07
1956,600843,12.92
1957,600842,13.96
1958,600841,6.31
1959,600840,23.8
1960,600839,10.02
1961,600838,8.76
1962,600837,10.41
1963,600836,0.45
1964,600835,26.0
1965,600834,9.26
1966,600833,13.74
1967,600832,23.18
1968,600831,5.04
1969,600830,9.88
1970,600829,8.21
1971,600828,4.16
1972,600827,9.15
1973,600826,10.64
1974,600825,6.85
1975,600824,4.43
1976,600823,0.43
1977,600822,11.83
1978,600821,5.7
1979,600820,6.95
1980,600819,7.88
1981,600818,10.25
1982,600817,11.76
1983,600816,3.01
1984,600815,3.24
1985,600814,7.5
1986,600813,3.83
1987,600812,6.15
1988,600811,0.36
1989,600810,10.27
1990,600809,188.31
1991,600808,3.97
1992,600807,3.26
1993,600806,1.47
1994,600805,5.24
1995,600804,0.14
1996,600803,18.37
1997,600802,5.8
1998,600801,20.57
1999,600800,4.06
2000,600799,0.54
2001,600798,4.13
2002,600797,10.27
2003,600796,6.09
2004,600795,5.07
2005,600794,4.16
2006,600793,24.38
2007,600792,4.67
2008,600791,5.19
2009,600790,4.03
2010,600789,10.49
2011,600788,0.91
2012,600787,5.95
2013,600786,82.2
2014,600785,13.34
2015,600784,6.76
2016,600783,14.7
2017,600782,4.06
2018,600781,0.77
2019,600780,6.01
2020,600779,41.9
2021,600778,6.85
2022,600777,4.2
2023,600776,12.48
2024,600775,11.75
2025,600774,9.88
2026,600773,11.04
2027,600772,1.3
2028,600771,19.33
2029,600770,5.52
2030,600769,14.37
2031,600768,12.92
2032,600767,0.42
2033,600766,0.42
2034,600765,15.83
2035,600764,30.42
2036,600763,42.2
2037,600762,0.77
2038,600761,20.63
2039,600760,63.1
2040,600759,2.5
2041,600758,4.3
2042,600757,8.8
2043,600756,15.68
2044,600755,6.29
2045,600754,22.22
2046,600753,7.36
2047,600752,0.84
2048,600751,4.6
2049,600750,21.75
2050,600749,18.73
2051,600748,7.73
2052,600747,0.26
2053,600746,7.24
2054,600745,40.36
2055,600744,6.47
2056,600743,2.23
2057,600742,9.63
2058,600741,19.61
2059,600740,4.17
2060,600739,12.15
2061,600738,5.07
2062,600737,15.19
2063,600736,6.13
2064,600735,5.33
2065,600734,3.42
2066,600733,7.93
2067,600732,15.57
2068,600731,7.5
2069,600730,9.98
2070,600729,27.16
2071,600728,6.63
2072,600727,7.52
2073,600726,2.71
2074,600725,3.89
2075,600724,5.35
2076,600723,8.93
2077,600722,6.84
2078,600721,9.17
2079,600720,7.75
2080,600719,6.46
2081,600718,10.51
2082,600717,4.81
2083,600716,4.23
2084,600715,2.57
2085,600714,12.14
2086,600713,5.11
2087,600712,7.17
2088,600711,10.48
2089,600710,10.19
2090,600709,3.02
2091,600708,4.48
2092,600707,5.86
2093,600706,10.29
2094,600705,3.47
2095,600704,5.95
2096,600703,14.16
2097,600702,62.68
2098,600701,0.45
2099,600700,0.64
2100,600699,32.94
2101,600698,9.89
2102,600697,13.46
2103,600696,5.82
2104,600695,0.51
2105,600694,17.79
2106,600693,6.1
2107,600692,8.33
2108,600691,2.96
2109,600690,25.61
2110,600689,14.24
2111,600688,2.82
2112,600687,0.3
2113,600686,12.85
2114,600685,26.16
2115,600684,5.72
2116,600683,4.75
2117,600682,7.52
2118,600681,5.16
2119,600680,7.69
2120,600679,12.73
2121,600678,9.38
2122,600677,3.01
2123,600676,6.79
2124,600675,3.19
2125,600674,14.86
2126,600673,20.87
2127,600672,0.7
2128,600671,18.99
2129,600670,2.87
2130,600669,2.19
2131,600668,11.93
2132,600667,8.72
2133,600666,3.4
2134,600665,3.68
2135,600664,3.76
2136,600663,8.84
2137,600662,5.44
2138,600661,10.58
2139,600660,64.77
2140,600659,1.41
2141,600658,5.86
2142,600657,3.98
2143,600656,4.49
2144,600655,5.83
2145,600654,3.29
2146,600653,2.13
2147,600652,1.19
2148,600651,9.04
2149,600650,15.71
2150,600649,4.86
2151,600648,11.36
2152,600647,1.52
2153,600646,5.82
2154,600645,23.85
2155,600644,11.01
2156,600643,5.61
2157,600642,8.11
2158,600641,20.15
2159,600640,14.58
2160,600639,11.36
2161,600638,6.44
2162,600637,9.14
2163,600636,8.28
2164,600635,6.89
2165,600634,0.28
2166,600633,13.54
2167,600632,9.53
2168,600631,15.68
2169,600630,10.07
2170,600629,36.84
2171,600628,7.53
2172,600627,28.73
2173,600626,5.34
2174,600625,4.8
2175,600624,5.35
2176,600623,8.06
2177,600622,3.03
2178,600621,16.22
2179,600620,6.41
2180,600619,23.65
2181,600618,11.3
2182,600617,4.18
2183,600616,5.76
2184,600615,12.8
2185,600614,0.26
2186,600613,6.54
2187,600612,48.88
2188,600611,5.95
2189,600610,11.59
2190,600609,4.71
2191,600608,4.04
2192,600607,23.52
2193,600606,1.86
2194,600605,33.93
2195,600604,7.01
2196,600603,8.7
2197,600602,19.0
2198,600601,10.72
2199,600600,66.77
2200,600599,8.35
2201,600598,14.67
2202,600597,8.61
2203,600596,9.84
2204,600595,6.19
2205,600594,4.34
2206,600593,44.19
2207,600592,24.82
2208,600591,7.27
2209,600590,9.22
2210,600589,7.23
2211,600588,14.28
2212,600587,16.4
2213,600586,4.91
2214,600585,23.67
2215,600584,39.93
2216,600583,5.55
2217,600582,6.24
2218,600581,4.62
2219,600580,47.92
2220,600579,8.76
2221,600578,4.8
2222,600577,10.13
2223,600576,7.29
2224,600575,3.48
2225,600573,11.76
2226,600572,4.51
2227,600571,16.41
2228,600570,31.56
2229,600569,2.4
2230,600568,1.92
2231,600567,1.84
2232,600566,25.28
2233,600565,0.85
2234,600563,119.5
2235,600562,28.6
2236,600561,7.32
2237,600560,16.93
2238,600559,16.9
2239,600558,6.07
2240,600557,15.47
2241,600556,5.86
2242,600555,0.26
2243,600553,14.98
2244,600552,11.51
2245,600551,8.77
2246,600550,8.2
2247,600549,30.08
2248,600548,10.16
2249,600547,36.83
2250,600546,10.88
2251,600545,3.21
2252,600543,6.16
2253,600540,4.91
2254,600539,10.94
2255,600538,5.92
2256,600537,3.9
2257,600536,49.43
2258,600535,15.88
2259,600533,2.98
2260,600532,0.72
2261,600531,12.73
2262,600530,8.5
2263,600529,21.13
2264,600528,8.78
2265,600527,2.39
2266,600526,5.39
2267,600525,3.4
2268,600523,14.49
2269,600522,17.47
2270,600521,18.91
2271,600520,27.22
2272,600519,1458.7
2273,600518,2.06
2274,600517,5.67
2275,600516,5.25
2276,600515,4.6
2277,600513,20.29
2278,600512,2.62
2279,600511,29.89
2280,600510,7.82
2281,600509,8.31
2282,600508,12.75
2283,600507,5.57
2284,600506,21.06
2285,600505,13.58
2286,600503,3.38
2287,600502,4.74
2288,600501,21.69
2289,600500,4.16
2290,600499,11.77
2291,600498,25.67
2292,600497,6.64
2293,600496,4.16
2294,600495,5.12
2295,600493,7.01
2296,600491,3.62
2297,600490,8.5
2298,600489,22.9
2299,600488,4.26
2300,600487,20.94
2301,600486,67.55
2302,600485,1.39
2303,600483,9.79
2304,600482,21.79
2305,600481,6.46
2306,600480,13.12
2307,600479,10.75
2308,600478,6.02
2309,600477,2.82
2310,600476,17.65
2311,600475,16.16
2312,600472,51.82
2313,600470,6.18
2314,600469,6.3
2315,600468,6.8
2316,600467,2.47
2317,600466,0.4
2318,600463,11.9
2319,600462,0.21
2320,600461,9.12
2321,600460,31.19
2322,600459,15.91
2323,600458,14.3
2324,600456,31.88
2325,600455,27.67
2326,600452,9.4
2327,600449,13.37
2328,600448,3.66
2329,600446,16.84
2330,600444,18.67
2331,600439,2.89
2332,600438,22.47
2333,600436,181.4
2334,600435,14.28
2335,600433,3.39
2336,600432,1.38
2337,600429,4.88
2338,600428,7.21
2339,600426,24.11
2340,600425,4.92
2341,600423,3.8
2342,600422,14.17
2343,600421,7.61
2344,600420,10.86
2345,600419,10.24
2346,600418,49.04
2347,600416,14.02
2348,600415,18.66
2349,600410,17.51
2350,600409,5.49
2351,600408,2.9
2352,600406,23.01
2353,600405,5.64
2354,600403,8.79
2355,600401,0.15
2356,600400,2.78
2357,600399,5.3
2358,600398,6.48
2359,600397,7.61
2360,600396,3.34
2361,600395,5.65
2362,600393,0.37
2363,600392,22.97
2364,600391,27.07
2365,600390,5.9
2366,600389,24.14
2367,600388,15.71
2368,600387,0.94
2369,600386,4.75
2370,600385,1.2
2371,600383,4.19
2372,600382,7.23
2373,600381,5.45
2374,600380,12.24
2375,600379,12.35
2376,600378,28.45
2377,600377,13.47
2378,600376,6.51
2379,600375,7.65
2380,600373,10.34
2381,600372,12.06
2382,600371,9.12
2383,600370,2.31
2384,600369,4.75
2385,600368,4.32
2386,600367,16.1
2387,600366,14.07
2388,600365,3.33
2389,600363,61.93
2390,600362,37.12
2391,600361,4.31
2392,600360,8.58
2393,600359,7.04
2394,600358,5.56
2395,600357,7.4
2396,600356,9.77
2397,600355,3.52
2398,600354,6.34
2399,600353,16.55
2400,600352,10.17
2401,600351,6.87
2402,600350,9.28
2403,600348,7.86
2404,600346,16.63
2405,600345,26.79
2406,600343,14.34
2407,600340,2.19
2408,600339,3.77
2409,600338,12.96
2410,600337,2.32
2411,600336,7.31
2412,600335,6.07
2413,600333,7.01
2414,600332,25.7
2415,600331,9.98
2416,600330,10.66
2417,600329,44.8
2418,600328,7.82
2419,600327,4.76
2420,600326,12.33
2421,600325,5.12
2422,600323,29.2
2423,600322,2.72
2424,600321,0.5
2425,600320,4.78
2426,600319,8.02
2427,600318,9.41
2428,600317,2.6
2429,600316,33.78
2430,600315,26.7
2431,600313,6.4
2432,600312,16.4
2433,600311,0.61
2434,600310,4.02
2435,600309,61.34
2436,600308,3.73
2437,600307,1.73
2438,600306,0.29
2439,600305,8.05
2440,600303,3.94
2441,600302,7.41
2442,600301,26.97
2443,600300,3.43
2444,600299,9.4
2445,600298,40.19
2446,600297,0.78
2447,600296,14.61
2448,600295,10.29
2449,600293,3.74
2450,600292,12.1
2451,600291,0.89
2452,600290,0.37
2453,600289,6.19
2454,600288,14.54
2455,600287,5.66
2456,600286,0.67
2457,600285,22.97
2458,600284,8.41
2459,600283,9.67
2460,600282,5.15
2461,600281,6.16
2462,600280,3.39
2463,600279,5.39
2464,600278,7.95
2465,600277,0.38
2466,600276,65.26
2467,600275,0.41
2468,600273,8.41
2469,600272,13.2
2470,600271,8.24
2471,600270,20.99
2472,600269,5.14
2473,600268,12.19
2474,600267,10.55
2475,600266,5.52
2476,600265,20.98
2477,600263,16.43
2478,600262,29.9
2479,600261,3.72
2480,600260,0.47
2481,600259,56.01
2482,600258,14.31
2483,600257,5.65
2484,600256,5.29
2485,600255,3.82
2486,600253,6.26
2487,600252,2.85
2488,600251,8.75
2489,600250,10.67
2490,600249,6.35
2491,600248,3.94
2492,600247,0.65
2493,600246,11.88
2494,600243,5.11
2495,600242,0.25
2496,600241,8.48
2497,600240,0.41
2498,600239,2.99
2499,600238,6.19
2500,600237,7.28
2501,600236,7.43
2502,600235,7.2
2503,600234,12.74
2504,600233,17.02
2505,600232,6.64
2506,600231,2.65
2507,600230,12.22
2508,600229,6.73
2509,600228,6.18
2510,600227,2.51
2511,600226,4.55
2512,600225,0.29
2513,600223,7.86
2514,600222,6.67
2515,600221,1.72
2516,600220,0.37
2517,600219,4.06
2518,600218,9.38
2519,600217,4.31
2520,600216,14.31
2521,600215,7.94
2522,600213,6.36
2523,600212,8.1
2524,600211,46.94
2525,600210,7.46
2526,600209,1.18
2527,600208,4.45
2528,600207,5.34
2529,600206,21.95
2530,600205,25.41
2531,600203,13.46
2532,600202,6.21
2533,600201,10.78
2534,600200,0.96
2535,600199,10.37
2536,600198,7.95
2537,600197,15.23
2538,600196,28.84
2539,600195,7.41
2540,600193,4.18
2541,600192,10.1
2542,600191,7.66
2543,600190,0.63
2544,600189,7.08
2545,600188,14.76
2546,600187,2.82
2547,600186,5.7
2548,600185,6.88
2549,600184,17.12
2550,600183,58.55
2551,600182,15.46
2552,600181,1.02
2553,600180,4.74
2554,600179,4.29
2555,600178,12.99
2556,600177,7.64
2557,600176,15.5
2558,600175,0.21
2559,600173,9.59
2560,600172,7.72
2561,600171,34.55
2562,600170,2.93
2563,600169,2.93
2564,600168,6.18
2565,600167,8.8
2566,600166,2.74
2567,600165,3.7
2568,600163,5.24
2569,600162,2.39
2570,600161,19.13
2571,600160,35.8
2572,600159,3.2
2573,600158,9.52
2574,600157,1.67
2575,600156,8.74
2576,600155,7.35
2577,600153,10.41
2578,600152,6.65
2579,600151,7.87
2580,600150,35.65
2581,600149,5.71
2582,600148,20.35
2583,600146,0.22
2584,600145,0.34
2585,600143,19.63
2586,600141,26.4
2587,600139,0.74
2588,600138,9.73
2589,600137,20.45
2590,600136,1.92
2591,600135,7.4
2592,600133,10.71
2593,600132,53.58
2594,600131,17.47
2595,600130,3.94
2596,600129,21.98
2597,600128,10.96
2598,600127,6.84
2599,600126,8.99
2600,600125,6.43
2601,600123,6.84
2602,600122,0.38
2603,600121,5.09
2604,600120,6.05
2605,600119,8.99
2606,600118,36.68
2607,600117,3.28
2608,600116,6.67
2609,600115,4.9
2610,600114,29.61
2611,600113,50.87
2612,600112,0.73
2613,600111,50.79
2614,600110,6.4
2615,600109,10.05
2616,600108,3.12
2617,600107,8.5
2618,600106,6.33
2619,600105,14.05
2620,600104,16.46
2621,600103,3.7
2622,600102,7.13
2623,600101,9.5
2624,600100,7.72
2625,600099,11.04
2626,600098,6.96
2627,600097,11.62
2628,600096,27.48
2629,600095,12.18
2630,600094,5.25
2631,600093,0.5
2632,600092,0.96
2633,600091,0.76
2634,600090,0.27
2635,600089,18.99
2636,600088,16.52
2637,600087,0.83
2638,600086,0.16
2639,600085,34.06
2640,600084,5.62
2641,600083,0.92
2642,600082,4.52
2643,600081,12.48
2644,600080,7.62
2645,600079,20.78
2646,600078,8.88
2647,600077,0.41
2648,600076,2.89
2649,600075,4.67
2650,600074,0.17
2651,600073,7.04
2652,600072,12.12
2653,600071,22.05
2654,600070,0.42
2655,600069,0.28
2656,600068,9.93
2657,600067,3.56
2658,600066,28.75
2659,600065,1.7
2660,600064,8.55
2661,600063,6.37
2662,600062,19.06
2663,600061,7.72
2664,600060,24.39
2665,600059,9.99
2666,600058,9.03
2667,600057,7.43
2668,600056,11.15
2669,600055,16.77
2670,600054,11.33
2671,600053,17.3
2672,600052,5.17
2673,600051,7.48
2674,600050,5.54
2675,600048,7.58
2676,600039,8.83
2677,600038,35.75
2678,600037,8.25
2679,600036,41.95
2680,600035,4.18
2681,600033,3.54
2682,600032,7.45
2683,600031,23.02
2684,600030,29.19
2685,600029,6.63
2686,600028,5.5
2687,600027,5.24
2688,600026,12.2
2689,600025,10.02
2690,600023,5.17
2691,600022,1.67
2692,600021,23.71
2693,600020,4.46
2694,600019,7.17
2695,600018,5.6
2696,600017,3.22
2697,600016,4.05
2698,600015,6.96
2699,600012,14.85
2700,600011,7.57
2701,600010,2.63
2702,600009,31.27
2703,600008,3.34
2704,600007,20.59
2705,600006,7.58
2706,600005,3.71
2707,600004,9.53
2708,600003,3.87
2709,600002,10.09
2710,600001,5.29
2711,600000,13.03
2712,302132,84.57
2713,301678,78.05
2714,301668,61.0
2715,301665,27.9
2716,301662,115.38
2717,301658,31.26
2718,301656,29.19
2719,301636,55.48
2720,301633,75.15
2721,301632,29.7
2722,301631,92.4
2723,301630,186.99
2724,301629,189.33
2725,301628,80.8
2726,301626,127.08
2727,301622,78.85
2728,301618,57.24
2729,301617,86.75
2730,301616,50.32
2731,301613,49.84
2732,301611,53.92
2733,301609,48.98
2734,301608,87.99
2735,301607,42.8
2736,301606,59.01
2737,301603,74.04
2738,301602,24.33
2739,301601,31.63
2740,301600,120.11
2741,301598,69.71
2742,301596,78.87
2743,301595,39.02
2744,301592,122.99
2745,301591,40.39
2746,301590,192.0
2747,301589,164.9
2748,301588,20.27
2749,301587,23.17
2750,301586,49.38
2751,301585,32.17
2752,301584,31.0
2753,301581,51.7
2754,301580,44.1
2755,301578,36.23
2756,301577,60.45
2757,301575,58.74
2758,301571,42.6
2759,301568,45.75
2760,301567,40.9
2761,301566,16.6
2762,301565,23.52
2763,301563,208.29
2764,301560,36.74
2765,301559,17.0
2766,301558,8.61
2767,301557,90.2
2768,301556,94.99
2769,301555,30.99
2770,301552,38.63
2771,301551,37.31
2772,301550,117.0
2773,301548,52.79
2774,301539,18.99
2775,301538,81.5
2776,301536,57.85
2777,301535,19.66
2778,301533,39.85
2779,301529,64.57
2780,301528,59.9
2781,301526,6.1
2782,301525,92.7
2783,301522,33.44
2784,301520,42.29
2785,301519,14.46
2786,301518,33.56
2787,301517,42.8
2788,301516,17.24
2789,301515,21.9
2790,301512,46.79
2791,301511,32.8
2792,301510,31.29
2793,301509,36.29
2794,301508,31.88
2795,301507,14.39
2796,301505,23.52
2797,301503,38.42
2798,301502,48.3
2799,301501,50.7
2800,301500,17.12
2801,301499,26.11
2802,301498,85.59
2803,301491,64.68
2804,301489,217.2
2805,301488,149.39
2806,301487,24.57
2807,301486,85.14
2808,301479,92.94
2809,301469,28.26
2810,301468,35.8
2811,301459,40.84
2812,301458,34.86
2813,301456,37.2
2814,301448,59.55
2815,301446,35.62
2816,301439,15.08
2817,301429,19.61
2818,301428,34.89
2819,301421,104.56
2820,301419,34.38
2821,301418,36.37
2822,301413,150.46
2823,301408,13.09
2824,301399,19.11
2825,301398,49.54
2826,301397,36.91
2827,301396,67.52
2828,301395,11.21
2829,301393,51.05
2830,301392,147.9
2831,301391,84.8
2832,301390,36.0
2833,301389,60.28
2834,301388,32.31
2835,301387,40.25
2836,301386,24.77
2837,301383,34.41
2838,301382,32.12
2839,301381,22.55
2840,301380,35.74
2841,301379,30.88
2842,301378,29.46
2843,301377,87.2
2844,301376,18.99
2845,301373,31.91
2846,301372,26.81
2847,301371,24.66
2848,301370,10.7
2849,301369,84.78
2850,301368,64.41
2851,301367,87.18
2852,301366,36.97
2853,301365,26.11
2854,301363,23.83
2855,301362,42.34
2856,301361,31.71
2857,301360,92.91
2858,301359,20.35
2859,301358,52.76
2860,301357,135.02
2861,301356,24.96
2862,301355,12.05
2863,301353,28.06
2864,301349,38.29
2865,301348,23.68
2866,301345,238.03
2867,301339,14.86
2868,301338,64.16
2869,301337,27.66
2870,301336,51.87
2871,301335,30.75
2872,301333,49.66
2873,301332,9.8
2874,301331,31.15
2875,301330,31.19
2876,301329,20.04
2877,301328,44.49
2878,301327,63.08
2879,301326,127.32
2880,301325,56.07
2881,301323,69.02
2882,301322,30.06
2883,301321,16.81
2884,301320,17.96
2885,301319,39.42
2886,301318,30.19
2887,301317,31.8
2888,301316,51.49
2889,301315,48.3
2890,301314,42.99
2891,301313,25.11
2892,301312,48.8
2893,301311,19.72
2894,301310,43.94
2895,301309,30.7
2896,301308,180.92
