,代码,昨收
1498,002188,5.83
1499,600063,5.1
1500,688345,29.26
1501,002406,8.79
1502,300032,5.86
1503,002612,17.7
1504,688599,16.16
1505,600845,24.95
1506,301160,70.6
1507,300975,12.48
1508,000099,23.5
1509,300057,5.88
1510,601828,2.94
1511,300346,34.48
1512,000833,12.46
1513,300283,7.35
1514,600793,25.25
1515,300387,9.62
1516,603156,21.54
1517,003032,6.66
1518,601163,14.11
1519,872953,40.78
1520,002386,5.19
1521,600479,11.1
1522,002159,15.58
1523,300627,36.62
1524,002508,19.46
1525,002494,5.24
1526,000678,16.46
1527,002348,3.74
1528,600202,5.95
1529,603966,11.16
1530,600673,18.61
1531,601106,2.98
1532,600423,3.74
1533,301503,43.41
1534,603111,6.73
1535,832885,26.06
1536,002842,10.45
1537,300176,7.48
1538,001379,22.43
1539,301498,95.6
1540,300002,14.14
1541,002731,13.39
1542,002694,4.49
1543,301170,30.0
1544,300762,26.3
1545,688087,28.57
1546,300076,6.76
1547,600628,7.53
1548,688162,32.96
1549,600193,4.51
1550,600621,16.59
1551,002033,9.03
1552,300861,15.08
1553,688516,39.24
1554,603277,17.34
1555,002507,13.6
1556,600419,11.33
1557,301376,19.69
1558,300079,6.08
1559,301141,72.13
1560,688027,293.0
1561,600234,9.12
1562,002800,15.2
1563,688595,41.6
1564,601016,3.02
1565,688125,43.34
1566,600569,2.27
1567,600009,31.87
1568,600763,45.81
1569,300398,23.75
1570,601377,6.85
1571,300628,35.1
1572,300763,64.03
1573,301348,22.06
1574,603036,19.04
1575,601908,3.81
1576,600180,4.57
1577,000589,4.58
1578,002992,64.77
1579,002540,6.16
1580,600928,3.84
1581,603983,43.78
1582,002479,5.4
1583,600906,7.7
1584,300596,33.07
1585,300999,32.2
1586,300021,5.38
1587,600667,6.93
1588,002909,6.97
1589,600103,2.33
1590,301428,40.94
1591,002778,18.56
1592,601108,8.52
1593,688388,24.03
1594,873665,15.5
1595,601375,4.64
1596,300444,7.74
1597,002293,8.55
1598,600761,18.58
1599,300286,23.3
1600,300113,22.4
1601,001269,29.4
1602,002286,10.85
1603,002054,7.04
1604,833751,21.92
1605,300043,4.7
1606,000889,3.9
1607,833454,21.88
1608,600600,67.94
1609,872931,19.48
1610,003035,4.7
1611,605080,28.36
1612,300242,4.71
1613,000155,10.22
1614,603373,56.03
1615,000709,2.36
1616,002513,5.53
1617,002088,11.85
1618,688259,45.7
1619,600597,8.67
1620,600724,4.72
1621,300370,3.15
1622,688150,26.76
1623,601198,11.8
1624,603358,38.72
1625,002410,13.41
1626,301329,21.98
1627,000089,7.1
1628,002563,5.52
1629,002211,3.14
1630,300409,21.48
1631,600570,36.58
1632,600362,24.51
1633,301558,9.53
1634,300227,9.56
1635,600826,11.1
1636,600919,11.11
1637,002616,6.33
1638,832471,15.83
1639,600862,25.39
1640,300012,12.66
1641,000557,5.57
1642,600909,6.42
1643,600100,7.97
1644,603866,5.6
1645,603959,5.58
1646,000783,8.0
1647,002043,10.4
1648,300569,5.59
1649,688371,20.78
1650,600373,10.39
1651,600210,6.39
1652,000565,8.78
1653,301325,64.0
1654,002763,7.22
1655,002634,4.82
1656,600516,4.84
1657,301217,32.28
1658,300177,11.25
1659,300854,18.6
1660,600169,2.41
1661,001206,25.86
1662,001323,32.18
1663,600981,3.22
1664,600727,8.12
1665,000978,6.49
1666,600132,55.36
1667,605366,6.52
1668,300817,24.35
1669,688570,21.99
1670,600783,13.03
1671,688133,27.7
1672,601077,6.49
1673,600892,3.28
1674,605033,21.35
1675,600714,12.32
1676,300820,50.9
1677,300015,13.08
1678,002926,10.65
1679,301106,32.8
1680,600858,5.79
1681,002647,5.77
1682,688233,37.1
1683,000811,14.03
1684,688006,21.4
1685,920106,102.19
1686,002008,33.07
1687,603028,8.24
1688,688123,77.56
1689,002990,32.34
1690,000045,11.6
1691,600540,4.94
1692,301031,91.42
1693,300201,5.77
1694,300184,11.56
1695,002548,4.16
1696,000060,5.01
1697,002902,23.4
1698,601068,4.99
1699,000055,4.17
1700,002268,18.38
1701,605158,9.13
1702,000698,4.18
1703,000906,6.64
1704,301069,24.2
1705,301237,39.11
1706,002189,26.74
1707,300192,17.5
1708,002133,3.34
1709,688396,48.2
1710,601866,2.5
1711,600496,3.36
1712,301665,30.25
1713,688235,234.7
1714,601128,7.57
1715,603703,10.96
1716,000159,5.88
1717,601566,9.23
1718,688568,39.41
1719,600725,3.36
1720,920167,20.4
1721,300738,22.0
1722,301298,17.84
1723,002315,50.89
1724,688523,24.61
1725,600999,18.61
1726,002034,17.81
1727,000995,15.34
1728,002480,6.85
1729,300856,15.45
1730,300470,38.57
1731,601857,8.52
1732,600162,1.71
1733,603886,12.8
1734,836675,12.77
1735,603008,16.28
1736,003008,23.01
1737,002810,13.72
1738,002791,22.38
1739,601033,15.53
1740,300039,6.88
1741,002958,3.45
1742,603378,6.06
1743,603871,11.24
1744,600307,1.72
1745,002867,12.94
1746,688512,12.93
1747,688501,31.82
1748,003031,56.6
1749,603933,17.32
1750,603073,18.33
1751,300083,9.59
1752,002996,7.8
1753,002561,8.72
1754,300243,11.31
1755,600778,6.98
1756,002797,7.85
1757,603588,6.97
1758,600824,4.35
1759,300124,68.1
1760,600787,6.07
1761,002677,7.01
1762,603291,12.25
1763,301169,48.16
1764,600478,6.14
1765,000829,10.52
1766,300860,30.57
1767,688538,2.64
1768,603165,12.41
1769,688366,56.75
1770,000059,5.31
1771,600893,39.01
1772,600398,7.06
1773,834765,17.65
1774,603421,7.05
1775,600078,6.18
1776,600481,6.22
1777,300508,31.74
1778,601615,12.4
1779,603810,15.97
1780,601899,20.33
1781,300503,26.52
1782,000529,6.21
1783,002748,9.76
1784,301371,26.85
1785,603089,16.1
1786,000738,20.6
1787,301202,51.96
1788,301149,12.48
1789,002333,5.37
1790,002659,5.37
1791,688326,104.48
1792,000898,2.69
1793,603166,18.71
1794,600477,2.68
1795,300936,43.56
1796,002928,8.95
1797,600929,5.37
1798,688571,8.97
1799,000796,5.4
1800,300445,18.99
1801,300118,10.78
1802,603569,8.13
1803,300422,5.42
1804,000572,4.52
1805,688585,85.65
1806,603557,2.7
1807,002474,7.19
1808,000712,15.27
1809,603589,35.01
1810,000713,7.18
1811,002415,29.86
1812,000909,6.3
1813,601096,4.54
1814,300572,26.25
1815,000839,2.73
1816,301600,112.88
1817,603977,12.7
1818,000927,2.72
1819,000858,124.41
1820,002786,9.98
1821,002358,5.44
1822,301499,30.0
1823,603908,26.27
1824,603739,15.43
1825,600854,5.47
1826,603132,13.62
1827,002703,12.82
1828,301319,32.2
1829,000166,5.51
1830,830974,9.2
1831,688689,26.68
1832,002985,29.28
1833,002048,23.02
1834,600884,11.95
1835,002488,13.78
1836,002560,8.29
1837,300818,25.84
1838,600223,8.36
1839,603117,5.57
1840,600386,4.62
1841,001283,76.22
1842,002390,3.72
1843,300910,59.26
1844,002322,12.93
1845,300416,16.71
1846,603137,15.76
1847,600572,4.63
1848,300970,15.7
1849,601567,24.92
1850,601808,13.95
1851,600987,7.38
1852,601366,4.64
1853,833030,31.78
1854,300650,14.99
1855,601500,4.69
1856,002183,4.69
1857,003001,27.98
1858,601555,10.29
1859,300533,38.45
1860,000969,13.96
1861,002486,2.81
1862,300070,4.68
1863,000707,6.54
1864,002663,1.88
1865,002355,6.62
1866,603602,16.03
1867,603329,12.27
1868,600403,3.77
1869,002180,24.5
1870,688385,51.86
1871,002811,11.37
1872,600444,17.86
1873,688711,28.39
1874,000717,2.83
1875,002091,7.52
1876,603102,43.6
1877,300926,29.17
1878,000899,9.48
1879,002187,6.66
1880,688330,27.71
1881,301107,31.3
1882,688708,75.11
1883,688639,36.06
1884,688429,15.23
1885,000338,15.26
1886,600084,5.72
1887,600354,6.67
1888,688036,81.7
1889,300121,14.49
1890,300259,3.83
1891,002414,12.45
1892,601700,4.8
1893,000810,12.47
1894,002373,11.54
1895,002395,19.28
1896,688525,67.21
1897,002840,10.62
1898,002154,3.85
1899,920008,39.59
1900,688726,47.98
1901,003025,15.32
1902,300247,4.83
1903,831304,14.53
1904,000581,20.48
1905,600739,12.61
1906,600249,5.84
1907,600125,5.84
1908,002959,50.73
1909,000008,2.9
1910,300418,36.86
1911,301601,34.97
1912,603759,8.74
1913,600697,12.65
1914,600562,28.25
1915,832000,21.28
1916,603596,52.23
1917,300475,36.86
1918,300880,20.5
1919,000785,2.95
1920,000517,1.97
1921,300760,234.18
1922,001217,11.75
1923,601577,9.81
1924,688526,17.57
1925,300622,36.23
1926,600960,4.89
1927,300626,11.94
1928,002455,6.94
1929,300102,13.85
1930,002389,25.81
1931,300659,15.8
1932,600395,4.96
1933,000553,6.91
1934,688351,26.68
1935,000623,19.88
1936,601801,6.96
1937,002997,41.75
1938,600796,5.95
1939,601696,16.85
1940,920066,33.13
1941,002573,3.99
1942,001288,23.97
1943,688779,6.01
1944,603068,37.93
1945,002579,14.01
1946,002887,8.98
1947,001278,18.96
1948,688348,48.1
1949,600604,6.0
1950,300719,18.92
1951,600138,9.99
1952,603015,12.97
1953,300139,18.95
1954,603738,16.11
1955,601966,15.2
1956,301367,95.7
1957,000672,9.06
1958,300552,28.37
1959,605117,56.8
1960,603768,13.09
1961,603889,6.06
1962,600108,3.02
1963,605222,16.13
1964,600312,16.22
1965,601368,5.05
1966,301633,78.6
1967,600337,2.03
1968,000789,6.06
1969,002061,4.05
1970,000096,12.14
1971,000631,3.02
1972,002149,18.37
1973,002242,10.23
1974,002692,5.12
1975,603090,32.58
1976,300351,19.35
1977,002758,9.2
1978,301288,15.37
1979,301295,26.5
1980,600908,6.12
1981,603172,17.27
1982,603861,10.2
1983,688766,72.29
1984,300873,24.52
1985,600007,20.47
1986,601872,6.1
1987,000417,6.1
1988,002999,7.15
1989,002140,10.23
1990,600302,7.15
1991,600416,16.49
1992,600268,10.35
1993,601038,13.47
1994,002042,5.17
1995,600622,3.09
1996,603131,20.7
1997,002593,5.16
1998,003042,17.59
1999,002681,7.2
2000,601156,14.5
2001,300479,22.78
2002,002059,5.17
2003,002936,2.07
2004,301586,57.7
2005,603659,18.47
2006,002991,58.68
2007,002191,4.13
2008,605008,14.36
2009,688450,31.05
2010,300881,36.94
2011,003021,123.15
2012,831278,12.55
2013,300726,36.62
2014,600623,8.36
2015,600433,3.14
2016,603237,17.79
2017,600635,4.15
2018,002310,2.09
2019,000959,4.15
2020,605377,9.5
2021,603116,6.3
2022,600611,6.31
2023,002843,25.34
2024,002746,6.33
2025,002403,15.83
2026,603398,5.28
2027,688001,28.45
2028,833873,8.42
2029,300770,42.05
2030,000816,3.2
2031,301535,21.28
2032,688533,28.75
2033,001213,4.25
2034,000157,7.43
2035,000888,13.81
2036,603355,24.36
2037,600313,6.37
2038,836961,41.4
2039,601088,38.27
2040,833427,16.97
2041,300155,5.32
2042,301212,28.65
2043,300319,12.92
2044,688266,104.92
2045,600367,16.19
2046,600844,3.24
2047,002069,4.32
2048,000791,6.43
2049,688306,12.96
2050,688778,56.77
2051,002115,8.63
2052,601099,4.29
2053,603110,16.06
2054,600236,6.43
2055,603282,18.28
2056,301566,18.25
2057,688420,26.95
2058,601279,4.31
2059,603323,5.42
2060,603335,5.44
2061,605258,32.77
2062,300788,32.7
2063,603993,10.85
2064,002111,10.85
2065,603558,9.75
2066,002135,4.36
2067,601116,10.84
2068,002440,7.59
2069,833394,48.01
2070,002729,15.25
2071,600827,9.79
2072,300112,9.74
2073,002035,6.53
2074,002262,25.12
2075,834014,14.06
2076,002718,18.5
2077,688786,27.2
2078,000615,3.26
2079,600887,27.21
2080,600054,12.01
2081,301289,52.68
2082,600760,59.6
2083,688560,15.4
2084,300523,24.08
2085,835640,28.68
2086,600094,3.28
2087,600956,7.72
2088,600064,7.7
2089,600873,10.98
2090,603511,15.33
2091,002075,6.56
2092,300578,20.95
2093,001376,12.19
2094,600151,7.8
2095,301616,61.41
2096,601995,37.86
2097,600558,5.56
2098,600528,8.9
2099,605005,20.01
2100,603188,4.46
2101,002702,4.44
2102,688119,4.45
2103,600517,5.56
2104,601326,3.34
2105,600508,12.19
2106,002636,13.38
2107,002970,48.72
2108,002707,7.83
2109,601991,3.36
2110,001358,24.68
2111,002839,4.49
2112,000917,7.83
2113,002627,5.62
2114,000862,5.6
2115,688092,25.75
2116,600135,7.88
2117,300923,27.1
2118,603191,15.74
2119,600257,5.63
2120,002472,37.64
2121,603719,13.71
2122,002219,2.26
2123,002984,19.29
2124,300082,7.91
2125,603331,11.33
2126,300197,2.28
2127,688171,43.1
2128,000488,2.26
2129,300649,18.22
2130,600018,5.69
2131,000635,9.12
2132,000048,15.86
2133,001391,6.83
2134,600028,5.67
2135,002085,17.05
2136,001207,26.0
2137,002244,10.19
2138,872374,33.07
2139,301266,35.16
2140,600085,36.47
2141,301088,14.75
2142,300048,6.79
2143,001322,9.08
2144,000718,2.28
2145,603960,20.37
2146,002026,13.74
2147,300750,276.8
2148,002543,12.64
2149,832522,61.05
2150,300575,6.92
2151,301004,68.68
2152,300447,16.12
2153,835185,22.9
2154,001208,12.61
2155,000058,9.19
2156,603217,18.48
2157,301276,25.36
2158,000878,13.76
2159,603899,31.08
2160,600025,9.16
2161,603939,24.06
2162,601996,2.33
2163,002547,4.64
2164,603057,22.07
2165,600448,3.48
2166,600847,11.6
2167,002683,33.84
2168,600127,6.98
2169,300743,20.85
2170,002672,4.63
2171,000850,4.67
2172,603290,97.07
2173,002524,4.66
2174,002933,38.29
2175,605011,22.36
2176,600039,8.23
2177,600320,4.71
2178,600029,5.9
2179,301077,23.51
2180,688179,15.36
2181,000863,3.54
2182,603789,5.86
2183,688522,45.81
2184,002419,5.89
2185,601288,7.02
2186,300078,3.52
2187,600345,27.06
2188,000818,23.45
2189,600512,2.35
2190,600176,12.99
2191,002638,2.35
2192,603797,4.68
2193,601865,16.68
2194,688375,61.0
2195,002266,3.56
2196,873339,10.73
2197,000859,7.12
2198,300689,59.6
2199,002253,10.71
2200,000564,2.39
2201,603678,36.97
2202,000822,5.95
2203,603212,11.87
2204,600759,2.39
2205,002821,104.56
2206,688334,19.0
2207,002407,13.15
2208,000012,4.76
2209,300805,11.93
2210,688148,5.92
2211,002224,4.78
2212,001333,22.56
2213,003004,19.12
2214,002301,7.27
2215,600348,7.27
2216,688699,39.62
2217,688186,26.48
2218,300505,21.67
2219,603519,13.26
2220,600359,7.21
2221,603876,9.59
2222,603529,36.28
2223,002251,4.8
2224,002357,10.88
2225,600251,8.41
2226,300239,6.04
2227,000004,9.6
2228,603199,36.11
2229,000997,29.05
2230,920682,10.79
2231,689009,64.05
2232,002256,2.4
2233,600298,38.68
2234,600168,4.82
2235,600519,1438.0
2236,301157,55.25
2237,688449,47.01
2238,600319,7.22
2239,600963,4.82
2240,301239,43.32
2241,600467,2.42
2242,002682,4.8
2243,002753,7.24
2244,688597,8.5
2245,300800,12.21
2246,000821,12.16
2247,603322,39.22
2248,600303,3.67
2249,600612,47.28
2250,300287,6.07
2251,300213,10.93
2252,002734,20.73
2253,603363,3.68
2254,600668,12.22
2255,601065,8.54
2256,000761,3.68
2257,603556,27.9
2258,300193,9.74
2259,688561,34.72
2260,300240,8.64
2261,600239,2.48
2262,000701,6.15
2263,601963,9.87
2264,603499,18.59
2265,688392,84.12
2266,002631,4.96
2267,603316,8.66
2268,002041,9.93
2269,002719,9.93
2270,002127,3.7
2271,603916,11.11
2272,001227,2.47
2273,605318,29.66
2274,831087,18.45
2275,300777,37.05
2276,002678,4.92
2277,301557,76.49
2278,600712,7.38
2279,300207,22.29
2280,600177,7.41
2281,002391,6.25
2282,601101,7.52
2283,601066,27.33
2284,833580,15.04
2285,002388,4.97
2286,300668,18.65
2287,603786,54.85
2288,300933,8.73
2289,600388,12.43
2290,603239,16.35
2291,002367,7.53
2292,002943,34.8
2293,600997,6.27
2294,600630,8.74
2295,301270,42.3
2296,001356,14.98
2297,002182,14.97
2298,000563,3.75
2299,000930,6.25
2300,002471,5.0
2301,600988,24.19
2302,000685,10.11
2303,002485,3.79
2304,002836,10.14
2305,002866,19.05
2306,601369,8.82
2307,601628,41.87
2308,300018,8.84
2309,301318,34.19
2310,300129,7.58
2311,301285,49.11
2312,688387,6.3
2313,000552,2.52
2314,600207,5.05
2315,603836,13.89
2316,301097,45.48
2317,920108,17.7
2318,600032,7.55
2319,688656,114.95
2320,300597,10.17
2321,002652,3.85
2322,603136,12.85
2323,601619,3.83
2324,688622,111.73
2325,002864,30.76
2326,301071,30.91
2327,600438,20.61
2328,600073,7.72
2329,000972,3.83
2330,603979,52.27
2331,688419,29.63
2332,600640,12.89
2333,301116,11.71
2334,002721,3.91
2335,600609,5.17
2336,603881,28.5
2337,300512,9.11
2338,301083,17.18
2339,600428,6.61
2340,605058,30.43
2341,603629,25.11
2342,002668,10.5
2343,002852,11.9
2344,000408,49.84
2345,002857,26.29
2346,000526,51.4
2347,300407,11.82
2348,601113,3.96
2349,600958,11.86
2350,002375,3.93
2351,001219,14.42
2352,688192,81.35
2353,603195,47.68
2354,688198,121.43
2355,603368,18.5
2356,600248,3.95
2357,600237,7.93
2358,300831,15.74
2359,300440,13.28
2360,873576,33.4
2361,000695,12.06
2362,000421,6.67
2363,603269,12.02
2364,300496,64.38
2365,300729,14.76
2366,601179,6.66
2367,600585,23.85
2368,002209,17.31
2369,688459,10.71
2370,600595,5.34
2371,002534,16.01
2372,000807,17.22
2373,300161,29.57
2374,836547,26.89
2375,601236,9.45
2376,300694,13.59
2377,301398,54.4
2378,603587,13.53
2379,688009,5.42
2380,603326,9.41
2381,600530,8.13
2382,300580,28.31
2383,301522,36.72
2384,300046,47.39
2385,002946,17.67
2386,600784,6.73
2387,300074,5.38
2388,000632,4.06
2389,603982,9.43
2390,688053,36.32
2391,301213,68.67
2392,603680,13.45
2393,600318,10.87
2394,003038,19.01
2395,836263,16.19
2396,300449,8.13
2397,831906,24.38
2398,002185,10.81
2399,688178,24.66
2400,603630,23.41
2401,832110,40.98
2402,600372,12.31
2403,603100,20.5
2404,301622,91.28
2405,688260,31.31
2406,000538,56.53
2407,600828,4.09
2408,300084,8.27
2409,600050,5.47
2410,603390,13.73
2411,603927,20.59
2412,002535,4.14
2413,002829,22.16
2414,600057,6.98
2415,300615,15.26
2416,000798,8.31
2417,000825,4.15
2418,002123,15.2
2419,688615,173.1
2420,300983,22.2
2421,000506,9.77
2422,603017,9.7
2423,000905,8.31
2424,600399,5.59
2425,603559,8.38
2426,601200,8.31
2427,688223,5.57
2428,600506,22.21
2429,301355,12.69
2430,301001,32.59
2431,688616,14.08
2432,603396,28.23
2433,300988,23.84
2434,603885,12.65
2435,000677,5.64
2436,603209,15.44
2437,000544,8.45
2438,300899,25.23
2439,300094,4.22
2440,300656,28.05
2441,688358,33.92
2442,688005,22.65
2443,688032,111.26
2444,430090,9.85
2445,301036,38.16
2446,600815,2.83
2447,688143,49.61
2448,603577,9.92
2449,000895,25.22
2450,300360,16.84
2451,300234,5.6
2452,301508,35.38
2453,300745,21.12
2454,002641,4.28
2455,688549,8.61
2456,600281,7.15
2457,002163,9.99
2458,300632,14.31
2459,002516,5.7
2460,000626,7.11
2461,002679,10.04
2462,600587,17.21
2463,688073,59.62
2464,605180,15.8
2465,600019,7.11
2466,300435,17.18
2467,600332,27.16
2468,001373,33.08
2469,000968,7.16
2470,002157,2.85
2471,600252,2.87
2472,603105,8.53
2473,002802,14.2
2474,688593,18.65
2475,600918,7.19
2476,002353,45.55
2477,003011,21.29
2478,601665,5.82
2479,600295,10.08
2480,301328,49.16
2481,002451,7.2
2482,688690,27.37
2483,002686,7.24
2484,600026,10.11
2485,000151,13.06
2486,300245,18.81
2487,300514,14.42
2488,002695,13.0
2489,603801,10.08
2490,605151,20.15
2491,000605,7.29
2492,688307,36.15
2493,301345,177.78
2494,300517,13.12
2495,001382,21.87
2496,001328,45.12
2497,603339,16.04
2498,301117,37.9
2499,000726,7.26
2500,838275,10.17
2501,600241,8.7
2502,002225,7.25
2503,603638,18.9
2504,002207,7.31
2505,000026,18.99
2506,605298,22.21
2507,834599,24.83
2508,600676,5.87
2509,000809,2.95
2510,000419,5.85
2511,601860,2.96
2512,601222,5.86
2513,603197,42.95
2514,002487,32.29
2515,300471,11.85
2516,301238,19.17
2517,300460,11.68
2518,300929,11.75
2519,002912,27.92
2520,002086,2.92
2521,601956,7.38
2522,002910,10.35
2523,000591,4.5
2524,002917,14.83
2525,600885,25.43
2526,001201,16.53
2527,603817,5.96
2528,300798,9.02
2529,002570,7.44
2530,300483,11.87
2531,603661,29.76
2532,834062,12.02
2533,300527,8.91
2534,603393,30.05
2535,920016,25.36
2536,300699,31.28
2537,300059,26.9
2538,000767,3.0
2539,688408,51.86
2540,603167,10.41
2541,002805,13.36
2542,688231,21.23
2543,601838,18.13
2544,000953,7.53
2545,600675,3.03
2546,002439,16.6
2547,300185,3.05
2548,300355,4.53
2549,600816,3.05
2550,002236,18.2
2551,300994,18.06
2552,688277,19.67
2553,600794,4.55
2554,000966,4.54
2555,301223,18.18
2556,001979,9.18
2557,000903,3.09
2558,002790,7.73
2559,603033,12.23
2560,001313,7.71
2561,002099,6.12
2562,000560,3.06
2563,603262,30.6
2564,833523,26.1
2565,600982,4.65
2566,603012,6.14
2567,838262,27.55
2568,002029,7.72
2569,873132,24.49
2570,603276,17.01
2571,300087,9.29
2572,000607,4.62
2573,600316,41.58
2574,688285,9.21
2575,603095,15.5
2576,605507,22.92
2577,300568,12.35
2578,605399,13.75
2579,600810,9.34
2580,832978,28.1
2581,600941,107.0
2582,600649,4.69
2583,301468,26.76
2584,600105,9.38
2585,000539,4.7
2586,001270,43.43
2587,605001,7.85
2588,301577,63.6
2589,600126,9.41
2590,688548,10.99
2591,002743,6.25
2592,000010,4.7
2593,600831,4.71
2594,600582,6.23
2595,300681,32.63
2596,600048,7.82
2597,002845,15.72
2598,300498,17.3
2599,688550,43.73
2600,000768,28.02
2601,600155,7.85
2602,601512,7.95
2603,601117,8.0
2604,000779,9.46
2605,601788,18.95
2606,000603,15.95
2607,603185,20.65
2608,603937,11.08
2609,836720,15.9
2610,300359,6.36
2611,001360,15.85
2612,600329,47.85
2613,002732,17.52
2614,301190,25.55
2615,600226,3.17
2616,603128,6.31
2617,000528,11.07
2618,600855,15.92
2619,600975,6.39
2620,600872,19.12
2621,300621,9.52
2622,301296,9.48
2623,301539,21.06
2624,838227,72.1
2625,000031,3.22
2626,688109,40.55
2627,000737,11.35
2628,300307,8.04
2629,000025,17.78
2630,603069,20.86
2631,002737,16.23
2632,871263,22.59
2633,300494,14.61
2634,603477,20.87
2635,002567,4.85
2636,830946,12.81
2637,603968,12.94
2638,002300,6.5
2639,002950,9.7
2640,300509,9.72
2641,002100,6.49
2642,688696,114.68
2643,300189,4.95
2644,002671,4.9
2645,000736,4.93
2646,002772,8.2
2647,601992,1.63
2648,601918,6.53
2649,000620,1.65
2650,600343,14.76
2651,603214,19.73
2652,002448,9.88
2653,300603,13.04
2654,600850,26.36
2655,605376,46.24
2656,605338,21.4
2657,300660,54.3
2658,002899,23.11
2659,001387,14.7
2660,836239,36.52
2661,603125,18.39
2662,002198,6.72
2663,688048,75.55
2664,600525,3.35
2665,600511,29.83
2666,600897,14.91
2667,000593,6.72
2668,300293,26.8
2669,001205,16.53
2670,836260,14.89
2671,600694,20.04
2672,600586,5.04
2673,301095,89.02
2674,600184,21.65
2675,688819,28.75
2676,603072,54.18
2677,002169,6.73
2678,002274,6.8
2679,600161,20.28
2680,600491,3.4
2681,300163,3.41
2682,600038,39.1
2683,830896,20.34
2684,605196,21.87
2685,603288,39.26
2686,601827,8.45
2687,839493,172.54
2688,601949,6.91
2689,600801,15.48
2690,600396,3.43
2691,301206,29.55
2692,300305,6.93
2693,000066,17.38
2694,688232,29.52
2695,601607,18.91
2696,002313,12.1
2697,300614,15.47
2698,002594,107.63
2699,601456,11.97
2700,603307,39.97
2701,301290,27.7
2702,002470,1.73
2703,002223,35.99
2704,001309,91.02
2705,300939,34.4
2706,002691,8.65
2707,300137,7.03
2708,300164,5.27
2709,600877,14.15
2710,603059,31.56
2711,603855,22.69
2712,003017,33.47
2713,600273,8.8
2714,000875,5.28
2715,688089,28.24
2716,603135,10.51
2717,300700,12.21
2718,300311,5.25
2719,600280,3.51
2720,300448,7.04
2721,600713,5.27
2722,001316,36.54
2723,300735,29.94
2724,601083,12.22
2725,838670,19.15
2726,000777,21.03
2727,601188,3.5
2728,300414,14.4
2729,603026,37.56
2730,301339,18.01
2731,601015,3.6
2732,300260,39.58
2733,603970,14.17
2734,002825,10.62
2735,002629,7.11
2736,000923,14.35
2737,000993,10.79
2738,603227,8.86
2739,300072,3.57
2740,002181,7.12
2741,688401,44.25
2742,002081,3.57
2743,002144,12.56
2744,300864,21.3
2745,603260,51.95
2746,600284,7.17
2747,836957,16.1
2748,301603,62.01
2749,000720,3.64
2750,603037,12.76
2751,300785,34.57
2752,601019,9.16
2753,688356,95.3
2754,002666,5.45
2755,002482,1.81
2756,603995,18.2
2757,300150,5.42
2758,002766,5.47
2759,603700,12.79
2760,601018,3.64
2761,002726,5.45
2762,300219,7.24
2763,000090,3.61
2764,688567,18.19
2765,603466,10.87
2766,002969,3.66
2767,300269,5.43
2768,603344,27.5
2769,300446,18.5
2770,002218,3.71
2771,601611,9.23
2772,600848,9.2
2773,000828,11.15
2774,301065,24.16
2775,603887,18.38
2776,838163,18.38
2777,835508,29.84
2778,301585,35.49
2779,601882,20.29
2780,002347,7.45
2781,300474,83.27
2782,001896,5.6
2783,002323,1.85
2784,300884,14.76
2785,605199,9.21
2786,002014,11.24
2787,600992,15.19
2788,002596,3.76
2789,688188,140.8
2790,600765,16.98
2791,600662,5.62
2792,300075,18.88
2793,600792,3.77
2794,002399,13.26
2795,002608,7.59
2796,603121,18.82
2797,601111,7.49
2798,601390,5.65
2799,601098,13.09
2800,605259,28.25
2801,836419,15.01
2802,603077,1.9
2803,002024,1.9
2804,920118,28.3
2805,300385,5.71
2806,000548,5.63
2807,301456,26.82
2808,603568,19.14
2809,688611,40.07
2810,301057,23.14
2811,600746,7.64
2812,300062,5.74
2813,601600,7.63
2814,603693,13.55
2815,600185,5.72
2816,000521,7.63
2817,601952,9.68
2818,600089,13.4
2819,000683,5.76
2820,600888,7.67
2821,837403,25.15
2822,600606,1.91
2823,002581,7.69
2824,603029,19.18
2825,601136,20.98
2826,603608,7.62
2827,830809,5.88
2828,600716,3.94
2829,688391,33.33
2830,301108,27.24
2831,601818,3.93
2832,603345,74.54
2833,300374,17.57
2834,600758,3.94
2835,600099,11.79
2836,603619,19.5
2837,301098,9.87
2838,001282,21.69
2839,600805,5.91
2840,301419,35.22
2841,603683,26.21
2842,600664,4.0
2843,002517,20.12
2844,601008,5.99
2845,600638,6.02
2846,002324,14.13
2847,600278,8.04
2848,603311,11.93
2849,002184,13.97
2850,873122,44.43
2851,600740,3.98
2852,688439,60.55
2853,603333,8.08
2854,603395,34.11
2855,301386,23.91
2856,002817,8.06
2857,688314,39.95
2858,003016,8.09
2859,002444,34.39
2860,605296,32.34
2861,603257,52.97
2862,002258,12.2
2863,600489,14.36
2864,603856,12.37
2865,600995,10.11
2866,603206,18.33
2867,839946,10.16
2868,600728,6.09
2869,600547,30.52
2870,002658,8.21
2871,603070,14.49
2872,001211,25.09
2873,920082,23.0
2874,300044,4.19
2875,000815,14.73
2876,001378,23.13
2877,002689,4.2
2878,603699,32.99
2879,002090,10.38
2880,002966,8.42
2881,300429,14.7
2882,688135,22.73
2883,600755,6.28
2884,002385,4.17
2885,300393,6.25
2886,600231,2.08
2887,300480,16.9
2888,836892,18.96
2889,000573,4.28
2890,300477,2.12
2891,600527,2.14
2892,688489,42.88
2893,601006,6.41
2894,600186,6.41
2895,002591,6.45
2896,600620,6.41
